asset_id,asset_type,asset_name,state,district,city_or_village,latitude,longitude,crs,road_class,road_width_m,building_type,building_area_m2,building_height_m,floors,bridge_length_m,railway_flag,school_flag,hospital_flag,government_flag,criticality_level,population_exposed,river_distance_m,floodplain_flag,asset_geometry_wkt,data_source,data_status
IN-ASSET-0510,Hospital,Hospital Asset 0510,Uttarakhand,Dehradun,Dehradun,30.331007,78.001795,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,2188,1985.1,0,POINT (78.001795 30.331007),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0511,Government Facility,Government Facility Asset 0511,Bihar,Gaya,Gaya,24.806074,84.982742,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,405,4884.7,0,POINT (84.982742 24.806074),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0512,Road,Road Asset 0512,Uttar Pradesh,Agra,Agra,27.193043,78.004317,EPSG:4326,Local Road,17.8,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,636,2944.3,0,POINT (78.004317 27.193043),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0513,Building,Building Asset 0513,Delhi,Delhi,Delhi,28.600723,77.179913,EPSG:4326,Other District Road,0.0,Residential,2207.9,25.5,8,0.0,0,0,0,0,Low,1660,6510.6,0,POINT (77.179913 28.600723),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0514,Bridge,Bridge Asset 0514,Maharashtra,Mumbai,Mumbai,19.052694,72.876082,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,526.7,0,0,0,0,Very High,461,1691.3,1,POINT (72.876082 19.052694),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0515,Railway,Railway Asset 0515,Maharashtra,Pune,Pune,18.495248,73.853571,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,593,7732.2,0,POINT (73.853571 18.495248),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0516,School,School Asset 0516,Maharashtra,Nagpur,Nagpur,21.125808,79.084846,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,990,6936.9,0,POINT (79.084846 21.125808),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0517,Hospital,Hospital Asset 0517,Gujarat,Ahmedabad,Ahmedabad,22.991832,72.55531,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,970,1094.6,1,POINT (72.555310 22.991832),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0518,Government Facility,Government Facility Asset 0518,Gujarat,Surat,Surat,21.140179,72.80271,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,207,6100.5,0,POINT (72.802710 21.140179),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0519,Road,Road Asset 0519,Rajasthan,Jaipur,Jaipur,26.938092,75.802379,EPSG:4326,Other District Road,11.7,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,296,5271.8,0,POINT (75.802379 26.938092),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0520,Building,Building Asset 0520,Uttar Pradesh,Lucknow,Lucknow,26.866145,80.979772,EPSG:4326,Other District Road,0.0,Industrial,1262.4,15.3,5,0.0,0,0,0,0,Low,1704,456.7,1,POINT (80.979772 26.866145),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0521,Bridge,Bridge Asset 0521,Uttar Pradesh,Varanasi,Varanasi,25.295991,83.003249,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,556.0,0,0,0,0,Very High,482,3306.1,0,POINT (83.003249 25.295991),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0522,Railway,Railway Asset 0522,Bihar,Patna,Patna,25.563337,85.162598,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,398,403.8,1,POINT (85.162598 25.563337),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0523,School,School Asset 0523,West Bengal,Kolkata,Kolkata,22.589867,88.331449,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,336,7175.3,0,POINT (88.331449 22.589867),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0524,Hospital,Hospital Asset 0524,Assam,Guwahati,Guwahati,26.138378,91.72718,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,320,7123.2,0,POINT (91.727180 26.138378),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0525,Government Facility,Government Facility Asset 0525,Odisha,Bhubaneswar,Bhubaneswar,20.261446,85.816921,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,65,7095.7,0,POINT (85.816921 20.261446),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0526,Road,Road Asset 0526,Jharkhand,Ranchi,Ranchi,23.338814,85.276353,EPSG:4326,Major District Road,5.7,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,145,907.5,1,POINT (85.276353 23.338814),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0527,Building,Building Asset 0527,Madhya Pradesh,Bhopal,Bhopal,23.2778,77.429913,EPSG:4326,National Highway,0.0,Public,1940.8,43.6,15,0.0,0,0,0,0,Low,73,6481.7,0,POINT (77.429913 23.277800),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0528,Bridge,Bridge Asset 0528,Madhya Pradesh,Indore,Indore,22.75063,75.825451,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,96.4,0,0,0,0,Very High,392,4195.8,0,POINT (75.825451 22.750630),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0529,Railway,Railway Asset 0529,Chhattisgarh,Raipur,Raipur,21.243381,81.661082,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,313,3036.0,0,POINT (81.661082 21.243381),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0530,School,School Asset 0530,Telangana,Hyderabad,Hyderabad,17.416184,78.481941,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2308,6413.2,0,POINT (78.481941 17.416184),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0531,Hospital,Hospital Asset 0531,Karnataka,Bengaluru,Bengaluru,12.94632,77.561129,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1508,7445.1,0,POINT (77.561129 12.946320),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0532,Government Facility,Government Facility Asset 0532,Karnataka,Mysuru,Mysuru,12.318764,76.627071,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,216,4527.0,0,POINT (76.627071 12.318764),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0533,Road,Road Asset 0533,Tamil Nadu,Chennai,Chennai,13.064449,80.262595,EPSG:4326,Major District Road,19.9,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,153,1056.2,1,POINT (80.262595 13.064449),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0534,Building,Building Asset 0534,Tamil Nadu,Coimbatore,Coimbatore,11.023948,76.956718,EPSG:4326,Local Road,0.0,Public,1450.0,35.7,12,0.0,0,0,0,0,Low,1619,6111.6,0,POINT (76.956718 11.023948),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0535,Bridge,Bridge Asset 0535,Kerala,Kochi,Kochi,9.962022,76.238848,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,629.6,0,0,0,0,Very High,535,1930.7,0,POINT (76.238848 9.962022),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0536,Railway,Railway Asset 0536,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.533642,76.916055,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,582,849.0,1,POINT (76.916055 8.533642),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0537,School,School Asset 0537,Andhra Pradesh,Vijayawada,Vijayawada,16.526234,80.616409,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1943,3813.9,0,POINT (80.616409 16.526234),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0538,Hospital,Hospital Asset 0538,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.705845,83.193751,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,181,1232.8,1,POINT (83.193751 17.705845),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0539,Government Facility,Government Facility Asset 0539,Madhya Pradesh,Bhopal,Bhopal,23.2787,77.427584,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,655,5833.4,0,POINT (77.427584 23.278700),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0540,Road,Road Asset 0540,Jammu and Kashmir,Srinagar,Srinagar,34.079639,74.78588,EPSG:4326,National Highway,11.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,528,4153.4,0,POINT (74.785880 34.079639),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0541,Building,Building Asset 0541,Himachal Pradesh,Shimla,Shimla,31.074737,77.202472,EPSG:4326,Major District Road,0.0,Public,966.7,43.0,14,0.0,0,0,0,0,Low,1833,2941.7,0,POINT (77.202472 31.074737),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0542,Bridge,Bridge Asset 0542,Uttarakhand,Dehradun,Dehradun,30.284666,78.044234,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,231.3,0,0,0,0,Very High,387,1158.9,1,POINT (78.044234 30.284666),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0543,Railway,Railway Asset 0543,Bihar,Gaya,Gaya,24.795826,84.982681,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,510,7273.8,0,POINT (84.982681 24.795826),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0544,School,School Asset 0544,Uttar Pradesh,Agra,Agra,27.20832,78.028096,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1972,7539.5,0,POINT (78.028096 27.208320),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0545,Hospital,Hospital Asset 0545,Delhi,Delhi,Delhi,28.591583,77.227118,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,315,858.4,1,POINT (77.227118 28.591583),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0546,Government Facility,Government Facility Asset 0546,Maharashtra,Mumbai,Mumbai,19.097178,72.890449,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,243,255.6,1,POINT (72.890449 19.097178),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0547,Road,Road Asset 0547,Maharashtra,Pune,Pune,18.517523,73.852345,EPSG:4326,Local Road,6.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,572,2391.0,0,POINT (73.852345 18.517523),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0548,Building,Building Asset 0548,Maharashtra,Nagpur,Nagpur,21.170104,79.106809,EPSG:4326,Major District Road,0.0,Public,2885.2,21.9,7,0.0,0,0,0,0,Low,869,1468.2,1,POINT (79.106809 21.170104),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0549,Bridge,Bridge Asset 0549,Gujarat,Ahmedabad,Ahmedabad,23.020369,72.558139,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,636.2,0,0,0,0,Very High,427,2585.9,0,POINT (72.558139 23.020369),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0550,Railway,Railway Asset 0550,Gujarat,Surat,Surat,21.176829,72.819902,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,91,708.1,1,POINT (72.819902 21.176829),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0551,School,School Asset 0551,Rajasthan,Jaipur,Jaipur,26.922834,75.810681,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1677,1213.7,1,POINT (75.810681 26.922834),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0552,Hospital,Hospital Asset 0552,Uttar Pradesh,Lucknow,Lucknow,26.845389,80.912189,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,103,4052.9,0,POINT (80.912189 26.845389),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0553,Government Facility,Government Facility Asset 0553,Uttar Pradesh,Varanasi,Varanasi,25.334517,82.961433,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,305,108.5,1,POINT (82.961433 25.334517),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0554,Road,Road Asset 0554,Bihar,Patna,Patna,25.560158,85.154641,EPSG:4326,State Highway,16.8,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,471,3744.1,0,POINT (85.154641 25.560158),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0555,Building,Building Asset 0555,West Bengal,Kolkata,Kolkata,22.564317,88.335434,EPSG:4326,Other District Road,0.0,Public,2032.9,4.8,2,0.0,0,0,0,0,Low,1750,3921.7,0,POINT (88.335434 22.564317),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0556,Bridge,Bridge Asset 0556,Assam,Guwahati,Guwahati,26.140445,91.703053,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,774.5,0,0,0,0,Very High,656,7940.2,0,POINT (91.703053 26.140445),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0557,Railway,Railway Asset 0557,Odisha,Bhubaneswar,Bhubaneswar,20.29704,85.844125,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,0,4582.1,0,POINT (85.844125 20.297040),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0558,School,School Asset 0558,Jharkhand,Ranchi,Ranchi,23.358387,85.301432,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2238,2214.5,0,POINT (85.301432 23.358387),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0559,Hospital,Hospital Asset 0559,Madhya Pradesh,Bhopal,Bhopal,23.289167,77.422713,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1228,5182.6,0,POINT (77.422713 23.289167),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0560,Government Facility,Government Facility Asset 0560,Madhya Pradesh,Indore,Indore,22.738223,75.869493,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,420,3374.0,0,POINT (75.869493 22.738223),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0561,Road,Road Asset 0561,Chhattisgarh,Raipur,Raipur,21.240172,81.636339,EPSG:4326,Major District Road,18.5,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,673,7661.5,0,POINT (81.636339 21.240172),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0562,Building,Building Asset 0562,Telangana,Hyderabad,Hyderabad,17.38995,78.474942,EPSG:4326,State Highway,0.0,Commercial,467.2,7.4,2,0.0,0,0,0,0,Low,1762,1156.5,1,POINT (78.474942 17.389950),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0563,Bridge,Bridge Asset 0563,Karnataka,Bengaluru,Bengaluru,12.974372,77.57857,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,102.8,0,0,0,0,Very High,216,6018.4,0,POINT (77.578570 12.974372),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0564,Railway,Railway Asset 0564,Karnataka,Mysuru,Mysuru,12.269833,76.634891,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,737,2768.8,0,POINT (76.634891 12.269833),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0565,School,School Asset 0565,Tamil Nadu,Chennai,Chennai,13.11512,80.304291,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1229,5426.7,0,POINT (80.304291 13.115120),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0566,Hospital,Hospital Asset 0566,Tamil Nadu,Coimbatore,Coimbatore,11.047234,76.9476,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1618,850.7,1,POINT (76.947600 11.047234),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0567,Government Facility,Government Facility Asset 0567,Kerala,Kochi,Kochi,9.918341,76.243506,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,291,4030.3,0,POINT (76.243506 9.918341),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0568,Road,Road Asset 0568,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.50508,76.957686,EPSG:4326,National Highway,19.2,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,624,1171.3,1,POINT (76.957686 8.505080),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0569,Building,Building Asset 0569,Andhra Pradesh,Vijayawada,Vijayawada,16.483193,80.626294,EPSG:4326,State Highway,0.0,Institutional,2051.1,17.5,6,0.0,0,0,0,0,Low,159,905.7,1,POINT (80.626294 16.483193),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0570,Bridge,Bridge Asset 0570,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.662828,83.228224,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,279.2,0,0,0,0,Very High,329,1837.8,0,POINT (83.228224 17.662828),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0571,Railway,Railway Asset 0571,Madhya Pradesh,Bhopal,Bhopal,23.239395,77.441223,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,333,4733.5,0,POINT (77.441223 23.239395),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0572,School,School Asset 0572,Jammu and Kashmir,Srinagar,Srinagar,34.062492,74.762848,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2188,4729.5,0,POINT (74.762848 34.062492),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0573,Hospital,Hospital Asset 0573,Himachal Pradesh,Shimla,Shimla,31.083066,77.190949,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1730,6842.6,0,POINT (77.190949 31.083066),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0574,Government Facility,Government Facility Asset 0574,Uttarakhand,Dehradun,Dehradun,30.340612,78.027067,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,772,5779.8,0,POINT (78.027067 30.340612),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0575,Road,Road Asset 0575,Bihar,Gaya,Gaya,24.769132,85.026942,EPSG:4326,Other District Road,18.6,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,746,6650.6,0,POINT (85.026942 24.769132),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0576,Building,Building Asset 0576,Uttar Pradesh,Agra,Agra,27.142915,77.989456,EPSG:4326,Local Road,0.0,Commercial,2318.4,8.7,3,0.0,0,0,0,0,Low,629,2244.0,0,POINT (77.989456 27.142915),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0577,Bridge,Bridge Asset 0577,Delhi,Delhi,Delhi,28.593199,77.242839,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,422.7,0,0,0,0,Very High,47,1002.6,1,POINT (77.242839 28.593199),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0578,Railway,Railway Asset 0578,Maharashtra,Mumbai,Mumbai,19.051148,72.888616,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,269,882.6,1,POINT (72.888616 19.051148),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0579,School,School Asset 0579,Maharashtra,Pune,Pune,18.489737,73.854986,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1450,5276.9,0,POINT (73.854986 18.489737),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0580,Hospital,Hospital Asset 0580,Maharashtra,Nagpur,Nagpur,21.174381,79.090166,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1078,4921.2,0,POINT (79.090166 21.174381),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0581,Government Facility,Government Facility Asset 0581,Gujarat,Ahmedabad,Ahmedabad,23.000426,72.537028,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,133,2429.5,0,POINT (72.537028 23.000426),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0582,Road,Road Asset 0582,Gujarat,Surat,Surat,21.158775,72.854429,EPSG:4326,State Highway,4.3,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,695,3552.3,0,POINT (72.854429 21.158775),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0583,Building,Building Asset 0583,Rajasthan,Jaipur,Jaipur,26.906341,75.756772,EPSG:4326,Major District Road,0.0,Public,931.1,10.5,4,0.0,0,0,0,0,Low,1616,858.2,1,POINT (75.756772 26.906341),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0584,Bridge,Bridge Asset 0584,Uttar Pradesh,Lucknow,Lucknow,26.869362,80.972578,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,727.5,0,0,0,0,Very High,367,1080.2,1,POINT (80.972578 26.869362),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0585,Railway,Railway Asset 0585,Uttar Pradesh,Varanasi,Varanasi,25.329124,83.007472,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,108,5337.1,0,POINT (83.007472 25.329124),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0586,School,School Asset 0586,Bihar,Patna,Patna,25.615952,85.170059,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1911,5354.5,0,POINT (85.170059 25.615952),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0587,Hospital,Hospital Asset 0587,West Bengal,Kolkata,Kolkata,22.560368,88.362738,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,2235,1578.2,1,POINT (88.362738 22.560368),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0588,Government Facility,Government Facility Asset 0588,Assam,Guwahati,Guwahati,26.130591,91.72271,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,21,4256.9,0,POINT (91.722710 26.130591),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0589,Road,Road Asset 0589,Odisha,Bhubaneswar,Bhubaneswar,20.311303,85.792301,EPSG:4326,National Highway,17.8,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,592,4026.6,0,POINT (85.792301 20.311303),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0590,Building,Building Asset 0590,Jharkhand,Ranchi,Ranchi,23.34303,85.321098,EPSG:4326,Other District Road,0.0,Public,2334.4,32.2,11,0.0,0,0,0,0,Low,1781,6214.0,0,POINT (85.321098 23.343030),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0591,Bridge,Bridge Asset 0591,Madhya Pradesh,Bhopal,Bhopal,23.239162,77.409034,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,574.8,0,0,0,0,Very High,361,5617.0,0,POINT (77.409034 23.239162),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0592,Railway,Railway Asset 0592,Madhya Pradesh,Indore,Indore,22.751957,75.863923,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,120,7939.6,0,POINT (75.863923 22.751957),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0593,School,School Asset 0593,Chhattisgarh,Raipur,Raipur,21.263738,81.642535,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,826,3715.3,0,POINT (81.642535 21.263738),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0594,Hospital,Hospital Asset 0594,Telangana,Hyderabad,Hyderabad,17.401648,78.475681,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,847,187.0,1,POINT (78.475681 17.401648),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
