population_id,state,district,village_or_city,nearest_city,latitude,longitude,crs,population_total,male_population,female_population,households,population_density_per_km2,children_population,elderly_population,settlement_type,river_distance_m,floodplain_flag,elevation_m,estimated_exposed_population,settlement_geometry_wkt,data_source,data_status
IN-POP-0557,Bihar,Gaya,Gaya Settlement 0557,Gaya,24.814813,84.999633,EPSG:4326,40902,20729,20173,10640,11577.1,7103,3643,Urban Fringe,4701.5,0,269.3,2665,POINT (84.999633 24.814813),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0558,Uttar Pradesh,Agra,Agra Settlement 0558,Agra,27.162653,78.017097,EPSG:4326,147827,72624,75203,35701,13424.7,19685,11983,Town,5112.9,0,648.1,7014,POINT (78.017097 27.162653),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0559,Delhi,Delhi,Delhi Settlement 0559,Delhi,28.597068,77.191331,EPSG:4326,86194,41331,44863,26488,9017.0,11369,6725,Town,905.8,1,39.0,22670,POINT (77.191331 28.597068),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0560,Maharashtra,Mumbai,Mumbai Settlement 0560,Mumbai,19.048807,72.856578,EPSG:4326,83934,41789,42145,18858,25077.4,18198,7187,Urban Fringe,4014.2,0,840.8,375,POINT (72.856578 19.048807),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0561,Maharashtra,Pune,Pune Settlement 0561,Pune,18.534912,73.835218,EPSG:4326,4086,2155,1931,1040,392.9,688,311,Village,1552.1,1,1181.8,603,POINT (73.835218 18.534912),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0562,Maharashtra,Nagpur,Nagpur Settlement 0562,Nagpur,21.174188,79.11647,EPSG:4326,17359,8967,8392,3990,1639.1,3481,1502,City,7178.3,0,519.5,1202,POINT (79.116470 21.174188),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0563,Gujarat,Ahmedabad,Ahmedabad Settlement 0563,Ahmedabad,23.015536,72.560165,EPSG:4326,13882,7023,6859,2961,1701.6,2234,924,Town,4476.3,0,920.5,687,POINT (72.560165 23.015536),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0564,Gujarat,Surat,Surat Settlement 0564,Surat,21.164718,72.823766,EPSG:4326,20490,10082,10408,5320,1931.2,2593,2646,Village,1905.7,0,565.2,1097,POINT (72.823766 21.164718),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0565,Rajasthan,Jaipur,Jaipur Settlement 0565,Jaipur,26.895306,75.779127,EPSG:4326,37632,18489,19143,10067,26952.3,6407,2464,Town,6982.0,0,852.0,318,POINT (75.779127 26.895306),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0566,Uttar Pradesh,Lucknow,Lucknow Settlement 0566,Lucknow,26.86384,80.93915,EPSG:4326,33512,17181,16331,7997,12184.5,5555,4299,Town,2912.5,0,134.5,167,POINT (80.939150 26.863840),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0567,Uttar Pradesh,Varanasi,Varanasi Settlement 0567,Varanasi,25.30962,82.96208,EPSG:4326,16719,8260,8459,4520,13749.1,2252,1366,Village,4604.0,0,636.6,947,POINT (82.962080 25.309620),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0568,Bihar,Patna,Patna Settlement 0568,Patna,25.622871,85.107903,EPSG:4326,22484,11541,10943,5209,5241.2,3888,2497,Village,5773.9,0,1113.0,1374,POINT (85.107903 25.622871),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0569,West Bengal,Kolkata,Kolkata Settlement 0569,Kolkata,22.575545,88.35007,EPSG:4326,22547,11467,11080,5954,6643.4,3686,1625,Village,4945.9,0,529.1,273,POINT (88.350070 22.575545),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0570,Assam,Guwahati,Guwahati Settlement 0570,Guwahati,26.134529,91.711676,EPSG:4326,132181,62550,69631,39649,32887.2,19248,11807,Town,3504.7,0,176.7,305,POINT (91.711676 26.134529),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0571,Odisha,Bhubaneswar,Bhubaneswar Settlement 0571,Bhubaneswar,20.306244,85.824968,EPSG:4326,31067,15464,15603,6835,13056.3,4125,3959,Urban Fringe,2570.0,0,690.0,474,POINT (85.824968 20.306244),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0572,Jharkhand,Ranchi,Ranchi Settlement 0572,Ranchi,23.349611,85.291054,EPSG:4326,17183,8557,8626,3675,1942.0,3142,2180,Town,1618.5,1,265.0,1691,POINT (85.291054 23.349611),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0573,Madhya Pradesh,Bhopal,Bhopal Settlement 0573,Bhopal,23.278957,77.419735,EPSG:4326,130985,64817,66168,26438,34391.2,18360,8919,City,4285.8,0,421.8,476,POINT (77.419735 23.278957),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0574,Madhya Pradesh,Indore,Indore Settlement 0574,Indore,22.743496,75.838361,EPSG:4326,140330,69644,70686,36115,11847.8,16909,15974,Urban Fringe,2221.5,0,932.4,9427,POINT (75.838361 22.743496),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0575,Chhattisgarh,Raipur,Raipur Settlement 0575,Raipur,21.265493,81.642495,EPSG:4326,20901,10423,10478,4463,4175.3,2948,1339,Village,7562.8,0,830.4,1371,POINT (81.642495 21.265493),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0576,Telangana,Hyderabad,Hyderabad Settlement 0576,Hyderabad,17.379612,78.464785,EPSG:4326,57047,27916,29131,16558,6123.9,9980,7145,Urban Fringe,348.7,1,270.9,12423,POINT (78.464785 17.379612),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0577,Karnataka,Bengaluru,Bengaluru Settlement 0577,Bengaluru,12.991884,77.618287,EPSG:4326,120128,59100,61028,25444,11357.1,17763,15366,Town,1902.6,0,40.1,8747,POINT (77.618287 12.991884),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0578,Karnataka,Mysuru,Mysuru Settlement 0578,Mysuru,12.293017,76.632677,EPSG:4326,2128,1039,1089,616,320.1,445,154,Village,6509.6,0,874.4,34,POINT (76.632677 12.293017),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0579,Tamil Nadu,Chennai,Chennai Settlement 0579,Chennai,13.105528,80.290255,EPSG:4326,112406,53129,59277,33477,11678.5,23987,6910,Urban Fringe,1991.8,0,117.0,2206,POINT (80.290255 13.105528),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0580,Tamil Nadu,Coimbatore,Coimbatore Settlement 0580,Coimbatore,11.018173,76.928548,EPSG:4326,116760,55838,60922,27199,12882.5,23688,10035,Urban Fringe,2541.8,0,14.5,7683,POINT (76.928548 11.018173),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0581,Kerala,Kochi,Kochi Settlement 0581,Kochi,9.958544,76.28226,EPSG:4326,1286,622,664,323,150.1,187,167,Village,2704.2,0,74.4,11,POINT (76.282260 9.958544),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0582,Kerala,Thiruvananthapuram,Thiruvananthapuram Settlement 0582,Thiruvananthapuram,8.515277,76.914799,EPSG:4326,84783,42766,42017,24225,8967.9,16270,6971,Town,5755.7,0,1081.4,3620,POINT (76.914799 8.515277),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0583,Andhra Pradesh,Vijayawada,Vijayawada Settlement 0583,Vijayawada,16.521133,80.677135,EPSG:4326,84175,40311,43864,22635,14407.3,10210,7185,City,7238.9,0,952.0,3297,POINT (80.677135 16.521133),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0584,Andhra Pradesh,Visakhapatnam,Visakhapatnam Settlement 0584,Visakhapatnam,17.685334,83.208674,EPSG:4326,24648,11659,12989,6458,11175.0,4582,3199,Village,4639.1,0,600.0,516,POINT (83.208674 17.685334),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0585,Jammu and Kashmir,Srinagar,Srinagar Settlement 0585,Srinagar,34.083506,74.818814,EPSG:4326,13777,7281,6496,4177,1266.3,2378,1053,Village,2522.3,0,1171.4,833,POINT (74.818814 34.083506),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0586,Himachal Pradesh,Shimla,Shimla Settlement 0586,Shimla,31.092748,77.202032,EPSG:4326,46538,22762,23776,9814,6307.5,9961,2803,Town,2387.5,0,267.2,3200,POINT (77.202032 31.092748),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0587,Uttarakhand,Dehradun,Dehradun Settlement 0587,Dehradun,30.314726,78.003901,EPSG:4326,40596,20636,19960,9044,3665.0,7477,4691,City,4803.6,0,587.8,502,POINT (78.003901 30.314726),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0588,Bihar,Gaya,Gaya Settlement 0588,Gaya,24.775158,84.99207,EPSG:4326,92859,45454,47405,22238,132687.4,11219,6500,Urban Fringe,5957.2,0,1169.0,97,POINT (84.992070 24.775158),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0589,Uttar Pradesh,Agra,Agra Settlement 0589,Agra,27.204994,78.023342,EPSG:4326,21366,10107,11259,5495,2052.9,2703,1559,Village,3053.9,0,643.4,1089,POINT (78.023342 27.204994),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0590,Delhi,Delhi,Delhi Settlement 0590,Delhi,28.584269,77.195655,EPSG:4326,133065,65493,67572,31105,52700.2,22873,14969,Town,4006.2,0,565.9,3580,POINT (77.195655 28.584269),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0591,Maharashtra,Mumbai,Mumbai Settlement 0591,Mumbai,19.075583,72.907686,EPSG:4326,10953,5186,5767,2740,990.2,1396,735,Village,215.4,1,100.6,7372,POINT (72.907686 19.075583),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0592,Maharashtra,Pune,Pune Settlement 0592,Pune,18.539979,73.836941,EPSG:4326,295,142,153,61,26.8,54,24,Village,6684.2,0,679.7,4,POINT (73.836941 18.539979),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0593,Maharashtra,Nagpur,Nagpur Settlement 0593,Nagpur,21.136896,79.095436,EPSG:4326,114025,58663,55362,32554,9599.4,16724,14579,Town,6063.3,0,727.5,6683,POINT (79.095436 21.136896),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0594,Gujarat,Ahmedabad,Ahmedabad Settlement 0594,Ahmedabad,23.036839,72.58541,EPSG:4326,20789,9817,10972,5319,5694.5,2583,1881,Village,7059.3,0,176.8,441,POINT (72.585410 23.036839),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0595,Gujarat,Surat,Surat Settlement 0595,Surat,21.184594,72.81714,EPSG:4326,94563,48433,46130,22649,13108.3,15159,8244,Urban Fringe,2606.6,0,307.8,6457,POINT (72.817140 21.184594),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0596,Rajasthan,Jaipur,Jaipur Settlement 0596,Jaipur,26.89428,75.808594,EPSG:4326,61295,29305,31990,18878,5985.1,9235,7021,City,520.8,1,859.7,25985,POINT (75.808594 26.894280),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0597,Uttar Pradesh,Lucknow,Lucknow Settlement 0597,Lucknow,26.867178,80.965026,EPSG:4326,11203,5908,5295,3185,1068.8,1831,1282,Village,4893.3,0,73.5,811,POINT (80.965026 26.867178),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0598,Uttar Pradesh,Varanasi,Varanasi Settlement 0598,Varanasi,25.307578,82.951062,EPSG:4326,78025,36848,41177,16913,33507.1,12911,9236,Town,1781.9,1,176.5,27589,POINT (82.951062 25.307578),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0599,Bihar,Patna,Patna Settlement 0599,Patna,25.564135,85.158176,EPSG:4326,60933,31910,29023,16255,7302.2,11723,4516,Urban Fringe,7199.5,0,848.7,715,POINT (85.158176 25.564135),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0600,West Bengal,Kolkata,Kolkata Settlement 0600,Kolkata,22.542745,88.371922,EPSG:4326,77903,39817,38086,16689,60392.9,16192,6031,Town,4646.9,0,212.9,3353,POINT (88.371922 22.542745),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0601,Assam,Guwahati,Guwahati Settlement 0601,Guwahati,26.134034,91.735207,EPSG:4326,1374,717,657,334,127.1,268,144,Village,7618.1,0,546.9,86,POINT (91.735207 26.134034),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0602,Odisha,Bhubaneswar,Bhubaneswar Settlement 0602,Bhubaneswar,20.268321,85.828911,EPSG:4326,5816,2824,2992,1571,3266.0,878,529,Village,3937.7,0,797.6,243,POINT (85.828911 20.268321),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0603,Jharkhand,Ranchi,Ranchi Settlement 0603,Ranchi,23.328372,85.322273,EPSG:4326,147208,69903,77305,39647,12655.7,24131,15139,City,2781.1,0,986.4,8339,POINT (85.322273 23.328372),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0604,Madhya Pradesh,Bhopal,Bhopal Settlement 0604,Bhopal,23.273663,77.401156,EPSG:4326,67415,32123,35292,15924,15073.0,10908,6051,City,6340.1,0,999.9,3617,POINT (77.401156 23.273663),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0605,Madhya Pradesh,Indore,Indore Settlement 0605,Indore,22.708503,75.85498,EPSG:4326,50642,24495,26147,13464,19082.6,7376,6122,Urban Fringe,3097.9,0,829.9,2142,POINT (75.854980 22.708503),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0606,Chhattisgarh,Raipur,Raipur Settlement 0606,Raipur,21.224674,81.651937,EPSG:4326,130282,61678,68604,40340,20123.6,28118,10746,Urban Fringe,2808.5,0,231.5,2842,POINT (81.651937 21.224674),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0607,Telangana,Hyderabad,Hyderabad Settlement 0607,Hyderabad,17.367135,78.459255,EPSG:4326,15999,8180,7819,4447,1475.1,2272,1549,Village,5707.4,0,678.3,703,POINT (78.459255 17.367135),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0608,Karnataka,Bengaluru,Bengaluru Settlement 0608,Bengaluru,12.945729,77.609515,EPSG:4326,16739,8428,8311,3727,13858.7,2593,1974,Village,5945.1,0,309.9,292,POINT (77.609515 12.945729),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0609,Karnataka,Mysuru,Mysuru Settlement 0609,Mysuru,12.280942,76.655912,EPSG:4326,21868,11267,10601,4495,2101.6,4098,1787,Village,3482.0,0,1083.9,939,POINT (76.655912 12.280942),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0610,Tamil Nadu,Chennai,Chennai Settlement 0610,Chennai,13.081042,80.296488,EPSG:4326,64155,31380,32775,12981,6406.2,8841,8339,Town,1372.7,1,1050.9,15466,POINT (80.296488 13.081042),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0611,Tamil Nadu,Coimbatore,Coimbatore Settlement 0611,Coimbatore,10.994963,76.979511,EPSG:4326,149385,78536,70849,35540,17561.5,20940,16587,City,3523.9,0,753.0,6832,POINT (76.979511 10.994963),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0612,Kerala,Kochi,Kochi Settlement 0612,Kochi,9.933628,76.263929,EPSG:4326,7839,3765,4074,2271,3742.0,973,576,Village,3550.5,0,714.6,69,POINT (76.263929 9.933628),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0613,Kerala,Thiruvananthapuram,Thiruvananthapuram Settlement 0613,Thiruvananthapuram,8.525704,76.946072,EPSG:4326,22309,10877,11432,4689,2794.8,4741,1397,Village,1504.3,1,1078.5,1289,POINT (76.946072 8.525704),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0614,Andhra Pradesh,Vijayawada,Vijayawada Settlement 0614,Vijayawada,16.47958,80.671846,EPSG:4326,4601,2313,2288,1047,421.3,555,429,Village,2184.4,0,392.1,296,POINT (80.671846 16.479580),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0615,Andhra Pradesh,Visakhapatnam,Visakhapatnam Settlement 0615,Visakhapatnam,17.68645,83.213617,EPSG:4326,13655,6911,6744,3429,1576.3,1881,1343,Village,7177.0,0,149.7,39,POINT (83.213617 17.686450),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0616,Jammu and Kashmir,Srinagar,Srinagar Settlement 0616,Srinagar,34.063197,74.815368,EPSG:4326,10067,4917,5150,2059,1626.1,1891,1150,Village,5603.8,0,389.1,590,POINT (74.815368 34.063197),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0617,Himachal Pradesh,Shimla,Shimla Settlement 0617,Shimla,31.104895,77.197524,EPSG:4326,97412,50981,46431,28984,11645.4,20178,6833,Town,832.8,1,804.5,10570,POINT (77.197524 31.104895),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0618,Uttarakhand,Dehradun,Dehradun Settlement 0618,Dehradun,30.342372,78.018406,EPSG:4326,101590,51867,49723,25637,14245.1,14127,6306,Urban Fringe,3569.6,0,1179.8,404,POINT (78.018406 30.342372),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0619,Bihar,Gaya,Gaya Settlement 0619,Gaya,24.781501,85.000072,EPSG:4326,103768,51411,52357,28358,106425.3,20805,7079,Town,1845.8,0,251.7,3573,POINT (85.000072 24.781501),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0620,Uttar Pradesh,Agra,Agra Settlement 0620,Agra,27.162552,78.03235,EPSG:4326,3079,1552,1527,775,391.8,574,368,Village,1891.8,0,408.1,45,POINT (78.032350 27.162552),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0621,Delhi,Delhi,Delhi Settlement 0621,Delhi,28.639566,77.237186,EPSG:4326,59065,31101,27964,12555,5614.5,8814,3811,Town,643.0,1,732.1,31808,POINT (77.237186 28.639566),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0622,Maharashtra,Mumbai,Mumbai Settlement 0622,Mumbai,19.072658,72.847738,EPSG:4326,19588,9439,10149,5695,4348.3,2829,1186,Village,5607.4,0,165.1,903,POINT (72.847738 19.072658),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0623,Maharashtra,Pune,Pune Settlement 0623,Pune,18.499136,73.866904,EPSG:4326,113926,54334,59592,24311,90362.9,20293,14168,Urban Fringe,810.7,1,379.1,59023,POINT (73.866904 18.499136),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0624,Maharashtra,Nagpur,Nagpur Settlement 0624,Nagpur,21.151425,79.106623,EPSG:4326,20537,10797,9740,4211,4097.7,3736,1672,Town,7645.6,0,267.7,1039,POINT (79.106623 21.151425),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0625,Gujarat,Ahmedabad,Ahmedabad Settlement 0625,Ahmedabad,23.029506,72.571787,EPSG:4326,23162,11413,11749,6919,3638.9,4691,2490,Village,1656.9,1,766.5,12663,POINT (72.571787 23.029506),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0626,Gujarat,Surat,Surat Settlement 0626,Surat,21.157876,72.820556,EPSG:4326,12966,6164,6802,3310,1466.7,2381,1076,Village,7472.1,0,269.8,294,POINT (72.820556 21.157876),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0627,Rajasthan,Jaipur,Jaipur Settlement 0627,Jaipur,26.940626,75.781008,EPSG:4326,7231,3524,3707,1810,1236.8,879,891,Village,5326.3,0,96.4,271,POINT (75.781008 26.940626),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0628,Uttar Pradesh,Lucknow,Lucknow Settlement 0628,Lucknow,26.876545,80.940208,EPSG:4326,826,407,419,184,96.8,109,95,Village,5674.6,0,855.9,25,POINT (80.940208 26.876545),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0629,Uttar Pradesh,Varanasi,Varanasi Settlement 0629,Varanasi,25.325425,82.988565,EPSG:4326,43311,22461,20850,10080,3756.7,8673,2766,City,7500.2,0,107.6,611,POINT (82.988565 25.325425),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0630,Bihar,Patna,Patna Settlement 0630,Patna,25.597536,85.138684,EPSG:4326,82708,43228,39480,24437,15000.7,13243,7879,Town,4172.9,0,574.8,2989,POINT (85.138684 25.597536),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0631,West Bengal,Kolkata,Kolkata Settlement 0631,Kolkata,22.569104,88.34946,EPSG:4326,103677,50158,53519,29834,13464.8,12544,7353,Town,7324.5,0,1076.5,6037,POINT (88.349460 22.569104),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0632,Assam,Guwahati,Guwahati Settlement 0632,Guwahati,26.170648,91.759284,EPSG:4326,99691,49598,50093,29250,13292.6,14176,12714,Town,4730.2,0,12.1,480,POINT (91.759284 26.170648),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0633,Odisha,Bhubaneswar,Bhubaneswar Settlement 0633,Bhubaneswar,20.27257,85.808049,EPSG:4326,69360,33056,36304,14031,9898.1,13250,5350,Town,5696.5,0,649.6,4045,POINT (85.808049 20.272570),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0634,Jharkhand,Ranchi,Ranchi Settlement 0634,Ranchi,23.327266,85.307518,EPSG:4326,37849,18296,19553,8295,3318.3,7081,4599,Town,7512.4,0,538.5,2904,POINT (85.307518 23.327266),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0635,Madhya Pradesh,Bhopal,Bhopal Settlement 0635,Bhopal,23.233173,77.389867,EPSG:4326,57438,27621,29817,17285,5274.2,8998,6297,Urban Fringe,1001.5,1,1194.6,31967,POINT (77.389867 23.233173),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0636,Madhya Pradesh,Indore,Indore Settlement 0636,Indore,22.740643,75.885607,EPSG:4326,13686,6481,7205,3530,1324.0,2617,1757,Village,3102.4,0,168.7,325,POINT (75.885607 22.740643),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0637,Chhattisgarh,Raipur,Raipur Settlement 0637,Raipur,21.271045,81.60581,EPSG:4326,148780,70422,78358,35778,47877.6,20335,13009,City,4229.0,0,1071.9,7597,POINT (81.605810 21.271045),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0638,Telangana,Hyderabad,Hyderabad Settlement 0638,Hyderabad,17.383222,78.469041,EPSG:4326,7576,3741,3835,1813,1095.1,1127,456,Village,4479.2,0,49.1,168,POINT (78.469041 17.383222),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0639,Karnataka,Bengaluru,Bengaluru Settlement 0639,Bengaluru,12.958706,77.566547,EPSG:4326,131823,68970,62853,35474,76880.1,20397,16170,Urban Fringe,6371.1,0,357.2,10392,POINT (77.566547 12.958706),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0640,Karnataka,Mysuru,Mysuru Settlement 0640,Mysuru,12.300967,76.640604,EPSG:4326,23054,11291,11763,6591,7382.2,3790,2579,Village,723.2,1,707.6,12617,POINT (76.640604 12.300967),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0641,Tamil Nadu,Chennai,Chennai Settlement 0641,Chennai,13.112027,80.248532,EPSG:4326,7194,3798,3396,2216,921.3,1097,800,Village,7034.4,0,1194.6,179,POINT (80.248532 13.112027),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0642,Tamil Nadu,Coimbatore,Coimbatore Settlement 0642,Coimbatore,11.029546,76.969692,EPSG:4326,81804,39017,42787,20083,8382.1,13477,5695,Urban Fringe,2004.9,0,861.0,2793,POINT (76.969692 11.029546),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0643,Kerala,Kochi,Kochi Settlement 0643,Kochi,9.904353,76.246729,EPSG:4326,21103,10198,10905,5838,2209.3,3748,1746,Village,4172.7,0,848.7,1110,POINT (76.246729 9.904353),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0644,Kerala,Thiruvananthapuram,Thiruvananthapuram Settlement 0644,Thiruvananthapuram,8.519487,76.933299,EPSG:4326,55959,27912,28047,13894,8154.6,7004,3870,Town,5587.0,0,52.7,2865,POINT (76.933299 8.519487),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0645,Andhra Pradesh,Vijayawada,Vijayawada Settlement 0645,Vijayawada,16.515486,80.675593,EPSG:4326,5334,2539,2795,1597,715.3,660,405,Town,6573.0,0,340.6,1,POINT (80.675593 16.515486),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0646,Andhra Pradesh,Visakhapatnam,Visakhapatnam Settlement 0646,Visakhapatnam,17.683971,83.234851,EPSG:4326,11157,5443,5714,2843,5950.7,1464,1055,Village,7106.7,0,1097.7,19,POINT (83.234851 17.683971),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0647,Jammu and Kashmir,Srinagar,Srinagar Settlement 0647,Srinagar,34.110073,74.787553,EPSG:4326,25973,13748,12225,6678,18784.3,4564,2290,Town,7681.7,0,1075.4,1428,POINT (74.787553 34.110073),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-POP-0648,Himachal Pradesh,Shimla,Shimla Settlement 0648,Shimla,31.11988,77.176756,EPSG:4326,120594,63790,56804,33850,18713.9,23423,9011,Urban Fringe,3416.5,0,364.8,503,POINT (77.176756 31.119880),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
