dam_id,dam_name,state,river_basin,river_name,nearest_city_or_district,latitude,longitude,crs,year_of_completion,seismic_zone,dam_type,dam_height_m,dam_length_m,dam_volume_content_m3,gross_storage_capacity_m3,reservoir_area_m2,effective_storage_capacity_m3,purpose,designed_spillway_capacity_m3s,dam_status,dam_geometry_wkt,data_status
IND_DAM_0413,Srisailam Left Bank - Prototype Record 413,Telangana,Krishna,Krishna,Telangana,16.0859994,78.9960009,EPSG:4326,1909,III,Concrete,77.02,2372.27,17962398.77,76897066.97,8881821.47,59509854.34,Multipurpose,1306.73,Under Construction,POINT (78.9960009 16.0859994),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0414,Singur - Prototype Record 414,Telangana,Godavari,Manjira,Telangana,17.7610676,77.9075475,EPSG:4326,1939,V,Earthfill,8.27,1073.24,737313.5,77056263.29,10203733.67,60279699.62,Irrigation;Hydropower,2193.36,Operational,POINT (77.9075475 17.7610676),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0415,Dumbur - Prototype Record 415,Tripura,Ganga,Gomati,Tripura,23.4961569,91.8274052,EPSG:4326,1921,IV,Earthfill,57.68,745.06,6830750.29,60261452.14,15947362.45,40796789.24,Multipurpose,1735.6,Operational,POINT (91.8274052 23.4961569),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0416,Rihand - Prototype Record 416,Uttar Pradesh,Ganga,Rihand,Uttar Pradesh,24.1413635,83.0903939,EPSG:4326,2015,III,Concrete/Earthfill,76.28,687.24,4081511.19,130069213.44,47533727.63,105301490.45,Multipurpose,1920.55,Under Construction,POINT (83.0903939 24.1413635),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0417,Tehri - Prototype Record 417,Uttarakhand,Ganga,Bhagirathi,Uttarakhand,30.374282,78.4973976,EPSG:4326,2015,III,Earthfill/Rockfill,107.46,2844.17,23871744.27,1193478543.95,133956610.94,1025878370.03,Irrigation;Hydropower,8593.9,Operational,POINT (78.4973976 30.3742820),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0418,Ramganga - Prototype Record 418,Uttarakhand,Ganga,Ramganga,Uttarakhand,29.7597726,78.62325,EPSG:4326,2007,V,Concrete,58.13,1393.57,6719419.43,21755993.56,1603752.11,20539900.43,Flood Control,364.9,Under Construction,POINT (78.6232500 29.7597726),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0419,Farakka - Prototype Record 419,West Bengal,Ganga,Ganga,West Bengal,24.8199083,87.7878175,EPSG:4326,1934,II,Barrages,20.29,539.3,1767059.41,118847524.92,7960734.51,101479591.56,Hydropower,2099.85,Operational,POINT (87.7878175 24.8199083),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0420,Kangsabati - Prototype Record 420,West Bengal,Ganga,Kangsabati,West Bengal,22.9734216,87.224834,EPSG:4326,1951,IV,Earthfill,50.71,1542.64,9586391.6,267611626.78,18638636.61,243282068.81,Irrigation;Hydropower,2908.96,Under Construction,POINT (87.2248340 22.9734216),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0421,Salal - Prototype Record 421,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,32.9980606,74.795934,EPSG:4326,2005,IV,Concrete,71.17,511.52,3549124.69,746553056.24,191889196.11,539618587.96,Irrigation,6290.34,Under Construction,POINT (74.7959340 32.9980606),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0422,Baglihar - Prototype Record 422,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.1095733,75.2080741,EPSG:4326,1913,V,Concrete,72.12,663.23,4909715.85,288401325.02,55646724.22,191381321.19,Irrigation,1310.07,Operational,POINT (75.2080741 33.1095733),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0423,Nimoo Bazgo - Prototype Record 423,Ladakh,Indus,Indus,Ladakh,34.1997447,77.5592774,EPSG:4326,2022,IV,Concrete,51.38,1297.66,8348373.83,119004426.84,15543582.6,110752839.22,Drinking Water,554.52,Under Construction,POINT (77.5592774 34.1997447),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0424,Polavaram - Prototype Record 424,Andhra Pradesh,Godavari,Godavari,Andhra Pradesh,17.4184252,81.5310239,EPSG:4326,1927,IV,Concrete/Gravity,50.28,2834.9,17567306.37,291191136.84,26509912.15,271940549.39,Multipurpose,3111.54,Under Construction,POINT (81.5310239 17.4184252),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0425,Srisailam - Prototype Record 425,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,15.9794418,78.8945987,EPSG:4326,1962,II,Masonry/Concrete,57.23,881.35,5155043.31,73200414.17,7041977.57,52625667.13,Hydropower,2411.74,Under Construction,POINT (78.8945987 15.9794418),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0426,Nagarjuna Sagar - Prototype Record 426,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.6646589,79.384219,EPSG:4326,1992,IV,Masonry,51.52,1819.68,8503274.19,236795357.43,28170932.27,220203984.13,Irrigation,2433.02,Operational,POINT (79.3842190 16.6646589),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0427,Ranganadi - Prototype Record 427,Arunachal Pradesh,Brahmaputra,Ranganadi,Arunachal Pradesh,27.456335,94.3357967,EPSG:4326,1931,V,Concrete,54.27,2580.18,16485193.91,139697139.18,24764712.24,99670807.17,Drinking Water,1862.91,Under Construction,POINT (94.3357967 27.4563350),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0428,Karbi Langpi - Prototype Record 428,Assam,Brahmaputra,Borpani,Assam,25.9178446,92.6337869,EPSG:4326,1991,II,Concrete,30.42,270.16,1290864.84,71576867.4,5976840.2,55597581.42,Hydropower,427.32,Operational,POINT (92.6337869 25.9178446),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0429,Kohira - Prototype Record 429,Bihar,Ganga,Kohira,Bihar,24.9098959,83.4404655,EPSG:4326,1954,II,Earthfill,37.52,297.79,1544035.55,779553011.9,86073934.98,542460955.6,Multipurpose,4106.54,Under Construction,POINT (83.4404655 24.9098959),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0430,Gangrel - Prototype Record 430,Chhattisgarh,Mahanadi,Mahanadi,Chhattisgarh,20.0149165,81.3013329,EPSG:4326,1920,IV,Masonry,61.15,1092.3,3042114.86,325544318.65,68645576.93,306912394.11,Irrigation,2536.73,Operational,POINT (81.3013329 20.0149165),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0431,Salaulim - Prototype Record 431,Goa,West Coast,Salaulim,Goa,15.0649358,74.0261934,EPSG:4326,1992,V,Earthfill,41.53,606.71,4228877.46,740549068.11,107037044.49,653127484.72,Multipurpose,7526.69,Operational,POINT (74.0261934 15.0649358),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0432,Sardar Sarovar - Prototype Record 432,Gujarat,Narmada,Narmada,Gujarat,21.7952564,73.6403426,EPSG:4326,1997,V,Concrete/Gravity,58.0,556.63,4556437.78,33373783.97,7327201.94,23698056.24,Flood Control,660.01,Under Construction,POINT (73.6403426 21.7952564),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0433,Ukai - Prototype Record 433,Gujarat,Tapi,Tapi,Gujarat,21.1181324,73.542799,EPSG:4326,1903,IV,Earthfill/Concrete,44.51,867.6,2828076.2,139590270.54,12702262.9,118384730.85,Multipurpose,2707.0,Under Construction,POINT (73.5427990 21.1181324),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0434,Kaushalya - Prototype Record 434,Haryana,Indus,Kaushalya,Haryana,30.836802,76.8852026,EPSG:4326,1927,II,Earthfill,22.56,472.44,1216155.71,165130522.34,16481198.91,118451747.21,Multipurpose,2145.66,Operational,POINT (76.8852026 30.8368020),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0435,Bhakra - Prototype Record 435,Himachal Pradesh,Indus,Sutlej,Himachal Pradesh,31.2405241,76.4602062,EPSG:4326,2022,IV,Concrete/Gravity,33.3,2790.27,12404389.39,28160789.89,2015682.61,21472849.96,Irrigation;Hydropower,1248.99,Operational,POINT (76.4602062 31.2405241),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0436,Pong - Prototype Record 436,Himachal Pradesh,Indus,Beas,Himachal Pradesh,31.957947,76.8933119,EPSG:4326,1986,III,Earthfill,51.75,780.27,7111969.73,259237018.76,19234485.58,200720549.32,Drinking Water,1248.84,Under Construction,POINT (76.8933119 31.9579470),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0437,Maithon - Prototype Record 437,Jharkhand,Damodar,Barakar,Jharkhand,24.0566489,86.8101291,EPSG:4326,1901,IV,Concrete/Earthfill,69.77,658.67,7426510.88,65557535.99,6038996.65,48543595.37,Flood Control,717.71,Operational,POINT (86.8101291 24.0566489),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0438,Panchet - Prototype Record 438,Jharkhand,Ganga,Damodar,Jharkhand,23.6114231,86.729222,EPSG:4326,1972,III,Earthfill/Concrete,32.27,2954.79,4160174.27,42761034.8,3917206.54,29390513.9,Irrigation;Hydropower,870.82,Operational,POINT (86.7292220 23.6114231),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0439,Almatti - Prototype Record 439,Karnataka,Krishna,Krishna,Karnataka,16.3340154,75.8893677,EPSG:4326,1984,IV,Concrete,60.34,457.54,4000650.11,726799605.29,76545831.58,677602300.25,Multipurpose,3495.77,Operational,POINT (75.8893677 16.3340154),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0440,Krishna Raja Sagara - Prototype Record 440,Karnataka,Cauvery,Cauvery,Karnataka,12.3909869,76.5870063,EPSG:4326,1990,II,Masonry,53.94,1933.45,10645241.11,802237013.28,193529694.97,545196398.94,Drinking Water,4040.79,Operational,POINT (76.5870063 12.3909869),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0441,Tungabhadra - Prototype Record 441,Karnataka,Krishna,Tungabhadra,Karnataka,15.1981537,76.3795168,EPSG:4326,1930,IV,Masonry,24.72,886.74,3399800.95,261268123.83,28957996.23,244768559.63,Irrigation,1844.97,Under Construction,POINT (76.3795168 15.1981537),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0442,Idukki - Prototype Record 442,Kerala,West Coast,Periyar,Kerala,9.9096594,76.9889056,EPSG:4326,1923,V,Concrete/Arch,161.26,4555.49,116031454.56,32902400.17,2209662.04,25418201.08,Drinking Water,1043.72,Operational,POINT (76.9889056 9.9096594),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0443,Mullaperiyar - Prototype Record 443,Kerala,West Coast,Periyar,Kerala,9.5461206,77.0551116,EPSG:4326,1927,V,Masonry,42.49,702.4,4341832.4,38376774.29,2886779.62,36088900.45,Multipurpose,666.33,Operational,POINT (77.0551116 9.5461206),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0444,Indira Sagar - Prototype Record 444,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,22.1226364,76.4199177,EPSG:4326,2024,II,Concrete/Earthfill,67.8,1838.85,21043908.29,61461492.84,4293989.26,45525418.22,Multipurpose,1371.48,Operational,POINT (76.4199177 22.1226364),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0445,Bargi - Prototype Record 445,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,22.9887507,79.8615167,EPSG:4326,1900,IV,Concrete,28.29,880.06,2594091.05,175238702.21,30141195.69,145348745.59,Multipurpose,3109.82,Operational,POINT (79.8615167 22.9887507),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0446,Koyna - Prototype Record 446,Maharashtra,Other,Koyna,Maharashtra,17.3774164,73.8515394,EPSG:4326,1941,III,Concrete/Gravity,68.04,892.43,8627538.14,226430565.2,48771890.46,162571064.57,Irrigation;Hydropower,2579.19,Operational,POINT (73.8515394 17.3774164),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0447,Jayakwadi - Prototype Record 447,Maharashtra,Godavari,Godavari,Maharashtra,19.4241741,75.3154967,EPSG:4326,2020,II,Earthfill,26.16,815.25,1184963.58,235522533.23,22529528.67,170615774.49,Flood Control,891.17,Operational,POINT (75.3154967 19.4241741),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0448,Khuga - Prototype Record 448,Manipur,Barak,Khuga,Manipur,24.383131,93.5264594,EPSG:4326,1906,V,Earthfill,39.09,936.63,4204455.14,243799910.8,55261843.79,168184241.39,Flood Control,1625.8,Under Construction,POINT (93.5264594 24.3831310),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0449,Umiam - Prototype Record 449,Meghalaya,Brahmaputra,Umiam,Meghalaya,25.4929164,91.9489819,EPSG:4326,2010,V,Concrete,51.1,1725.21,10762454.2,446810041.87,55634896.35,397117181.94,Irrigation;Hydropower,4862.29,Operational,POINT (91.9489819 25.4929164),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0450,Tuirial - Prototype Record 450,Mizoram,Barak,Tuirial,Mizoram,23.7507615,92.6576074,EPSG:4326,2007,III,Earthfill,23.45,648.04,1209461.31,194023748.44,73884196.98,154486170.41,Irrigation;Hydropower,2711.21,Operational,POINT (92.6576074 23.7507615),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0451,Doyang - Prototype Record 451,Nagaland,Brahmaputra,Doyang,Nagaland,26.2636227,94.404706,EPSG:4326,1954,V,Earthfill,41.74,2280.59,6499062.1,223201183.77,30578921.37,204357913.69,Multipurpose,3616.06,Operational,POINT (94.4047060 26.2636227),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0452,Hirakud - Prototype Record 452,Odisha,Mahanadi,Mahanadi,Odisha,21.3993213,83.8082791,EPSG:4326,1983,V,Masonry/Earthfill,31.8,1400.01,7229147.47,238430091.14,35915917.92,184785086.97,Multipurpose,4007.9,Under Construction,POINT (83.8082791 21.3993213),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0453,Ranjit Sagar - Prototype Record 453,Punjab,Indus,Ravi,Punjab,32.3723118,75.8176011,EPSG:4326,2018,IV,Concrete/Gravity,49.14,1835.52,14510030.7,51306099.94,7479481.04,40793747.09,Multipurpose,1527.15,Under Construction,POINT (75.8176011 32.3723118),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0454,Bisalpur - Prototype Record 454,Rajasthan,Ganga,Banas,Rajasthan,25.5624755,75.3306455,EPSG:4326,1987,II,Masonry,48.05,541.24,3338969.8,163058171.25,13466291.94,110116800.69,Irrigation;Hydropower,3634.66,Under Construction,POINT (75.3306455 25.5624755),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0455,Rana Pratap Sagar - Prototype Record 455,Rajasthan,Ganga,Chambal,Rajasthan,23.9991563,75.6859749,EPSG:4326,1965,II,Concrete,10.25,1179.24,1997512.54,339957885.65,61276595.25,312072029.48,Irrigation;Hydropower,2412.12,Operational,POINT (75.6859749 23.9991563),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0456,Teesta V - Prototype Record 456,Sikkim,Ganga,Teesta,Sikkim,27.1700368,88.6085157,EPSG:4326,2004,III,Concrete,77.06,772.98,10278026.86,11760459.01,898289.98,10623726.88,Flood Control,411.18,Operational,POINT (88.6085157 27.1700368),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0457,Mettur - Prototype Record 457,Tamil Nadu,Cauvery,Cauvery,Tamil Nadu,11.7947417,77.8502208,EPSG:4326,1966,IV,Masonry/Concrete,43.49,1127.35,4187245.63,115686366.32,26462345.02,94278656.08,Flood Control,2798.23,Under Construction,POINT (77.8502208 11.7947417),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0458,Bhavanisagar - Prototype Record 458,Tamil Nadu,Other,Bhavani,Tamil Nadu,11.5075575,76.9839615,EPSG:4326,1941,II,Earthfill/Concrete,57.63,306.31,2286395.51,330917196.13,24837335.18,215682017.71,Irrigation;Hydropower,1888.54,Operational,POINT (76.9839615 11.5075575),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0459,Sathanur - Prototype Record 459,Tamil Nadu,East Coast,Thenpennai,Tamil Nadu,12.0364533,78.7911417,EPSG:4326,1950,IV,Concrete,57.09,1022.26,10057140.87,346806594.74,127903298.67,273082744.03,Drinking Water,3245.37,Operational,POINT (78.7911417 12.0364533),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0460,Srisailam Left Bank - Prototype Record 460,Telangana,Krishna,Krishna,Telangana,16.0757578,78.8421182,EPSG:4326,2008,IV,Concrete,44.1,1980.0,6896365.02,149991536.61,11925158.47,131226506.41,Irrigation;Hydropower,3075.55,Operational,POINT (78.8421182 16.0757578),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0461,Singur - Prototype Record 461,Telangana,Godavari,Manjira,Telangana,17.7474668,77.9709718,EPSG:4326,2023,IV,Earthfill,37.01,433.8,1839261.89,159297435.29,11376584.12,146536439.71,Irrigation;Hydropower,2380.21,Operational,POINT (77.9709718 17.7474668),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0462,Dumbur - Prototype Record 462,Tripura,Ganga,Gomati,Tripura,23.5094883,91.6976819,EPSG:4326,1938,V,Earthfill,20.39,480.43,697152.97,107724252.29,25307879.53,89755157.57,Hydropower,1524.86,Operational,POINT (91.6976819 23.5094883),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0463,Rihand - Prototype Record 463,Uttar Pradesh,Ganga,Rihand,Uttar Pradesh,24.111017,83.0476667,EPSG:4326,1913,IV,Concrete/Earthfill,45.36,1066.87,6388883.13,387848831.0,34995710.25,287345199.38,Irrigation;Hydropower,1741.55,Operational,POINT (83.0476667 24.1110170),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0464,Tehri - Prototype Record 464,Uttarakhand,Ganga,Bhagirathi,Uttarakhand,30.2473036,78.506658,EPSG:4326,2001,IV,Earthfill/Rockfill,127.13,814.1,11526920.2,62766745.91,10985399.96,44111006.89,Irrigation;Hydropower,845.51,Operational,POINT (78.5066580 30.2473036),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0465,Ramganga - Prototype Record 465,Uttarakhand,Ganga,Ramganga,Uttarakhand,29.620675,78.7830404,EPSG:4326,1923,II,Concrete,46.19,1068.74,2234138.15,156342397.11,14978931.92,123181137.82,Multipurpose,3648.56,Operational,POINT (78.7830404 29.6206750),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0466,Farakka - Prototype Record 466,West Bengal,Ganga,Ganga,West Bengal,24.8050731,87.996412,EPSG:4326,1961,III,Barrages,27.19,646.72,1680740.67,77679279.42,31055637.31,67567541.03,Drinking Water,1465.65,Under Construction,POINT (87.9964120 24.8050731),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0467,Kangsabati - Prototype Record 467,West Bengal,Ganga,Kangsabati,West Bengal,22.8855609,87.1115339,EPSG:4326,1979,III,Earthfill,20.57,1368.37,2836968.46,266411807.66,20608763.51,199532600.82,Irrigation,1657.55,Operational,POINT (87.1115339 22.8855609),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0468,Salal - Prototype Record 468,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.1671909,74.8254157,EPSG:4326,1986,III,Concrete,33.42,996.37,3471201.87,98357181.82,7771376.7,73388419.92,Irrigation,1554.37,Under Construction,POINT (74.8254157 33.1671909),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0469,Baglihar - Prototype Record 469,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.2033593,75.3385734,EPSG:4326,1943,IV,Concrete,52.59,1882.42,14319098.83,46572269.36,3834403.02,34202566.25,Flood Control,406.41,Operational,POINT (75.3385734 33.2033593),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0470,Nimoo Bazgo - Prototype Record 470,Ladakh,Indus,Indus,Ladakh,34.2370625,77.5793058,EPSG:4326,1978,V,Concrete,9.64,1039.62,1005630.7,43937733.77,3944602.36,32726686.91,Irrigation;Hydropower,1108.66,Under Construction,POINT (77.5793058 34.2370625),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0471,Polavaram - Prototype Record 471,Andhra Pradesh,Godavari,Godavari,Andhra Pradesh,17.5130586,81.5583246,EPSG:4326,1941,V,Concrete/Gravity,53.14,1830.56,13462177.82,63539239.97,7554288.54,42283946.87,Hydropower,1898.13,Under Construction,POINT (81.5583246 17.5130586),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0472,Srisailam - Prototype Record 472,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.0689263,78.7998687,EPSG:4326,1990,V,Masonry/Concrete,40.79,1563.42,5925434.6,83886053.38,11634441.47,65358570.65,Drinking Water,2211.93,Operational,POINT (78.7998687 16.0689263),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0473,Nagarjuna Sagar - Prototype Record 473,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.5903362,79.1960642,EPSG:4326,2023,V,Masonry,28.84,524.12,920973.31,97127813.46,7118269.73,67462120.79,Flood Control,1487.55,Operational,POINT (79.1960642 16.5903362),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0474,Ranganadi - Prototype Record 474,Arunachal Pradesh,Brahmaputra,Ranganadi,Arunachal Pradesh,27.5263451,94.2059525,EPSG:4326,1944,V,Concrete,45.75,656.86,2251849.11,205335707.5,22149618.84,190917222.27,Multipurpose,1715.9,Operational,POINT (94.2059525 27.5263451),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0475,Karbi Langpi - Prototype Record 475,Assam,Brahmaputra,Borpani,Assam,25.7035932,92.7558582,EPSG:4326,1970,III,Concrete,53.68,378.01,1134643.65,94497401.92,6649882.9,84891922.47,Hydropower,794.87,Operational,POINT (92.7558582 25.7035932),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0476,Kohira - Prototype Record 476,Bihar,Ganga,Kohira,Bihar,24.9626344,83.3901017,EPSG:4326,1956,II,Earthfill,29.68,1253.83,5628460.19,142653721.46,20742364.16,119230755.52,Flood Control,3095.74,Operational,POINT (83.3901017 24.9626344),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0477,Gangrel - Prototype Record 477,Chhattisgarh,Mahanadi,Mahanadi,Chhattisgarh,20.0279102,81.2691603,EPSG:4326,1966,IV,Masonry,60.8,2662.37,27020666.16,57201019.0,7816380.33,51199118.5,Drinking Water,1022.76,Operational,POINT (81.2691603 20.0279102),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0478,Salaulim - Prototype Record 478,Goa,West Coast,Salaulim,Goa,15.2985642,74.0476868,EPSG:4326,1986,V,Earthfill,24.34,2901.88,3958645.21,27566906.09,2025568.62,18235820.62,Irrigation;Hydropower,608.65,Operational,POINT (74.0476868 15.2985642),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0479,Sardar Sarovar - Prototype Record 479,Gujarat,Narmada,Narmada,Gujarat,21.8197623,73.7358381,EPSG:4326,1930,III,Concrete/Gravity,56.51,497.11,4128430.25,128159555.16,37518493.4,118452353.07,Flood Control,2815.67,Under Construction,POINT (73.7358381 21.8197623),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0480,Ukai - Prototype Record 480,Gujarat,Tapi,Tapi,Gujarat,21.1179428,73.5715504,EPSG:4326,1903,V,Earthfill/Concrete,55.96,1214.92,9912459.6,171660177.0,11832968.55,125354560.33,Flood Control,1129.98,Operational,POINT (73.5715504 21.1179428),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0481,Kaushalya - Prototype Record 481,Haryana,Indus,Kaushalya,Haryana,30.6611373,76.7801126,EPSG:4326,1972,IV,Earthfill,50.84,696.01,6194345.87,1396038566.38,140998169.5,1266095360.88,Multipurpose,4680.67,Operational,POINT (76.7801126 30.6611373),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0482,Bhakra - Prototype Record 482,Himachal Pradesh,Indus,Sutlej,Himachal Pradesh,31.5437388,76.3878784,EPSG:4326,1929,III,Concrete/Gravity,64.16,760.97,2035408.54,281644216.54,34705438.75,216911130.5,Multipurpose,1266.59,Operational,POINT (76.3878784 31.5437388),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0483,Pong - Prototype Record 483,Himachal Pradesh,Indus,Beas,Himachal Pradesh,32.0833389,76.9571351,EPSG:4326,1965,II,Earthfill,46.45,1059.37,6384950.79,34123004.66,10514560.01,29301459.87,Irrigation;Hydropower,848.77,Operational,POINT (76.9571351 32.0833389),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0484,Maithon - Prototype Record 484,Jharkhand,Damodar,Barakar,Jharkhand,23.7873833,86.8522165,EPSG:4326,1901,II,Concrete/Earthfill,69.5,568.16,3569269.88,101364529.61,17939498.13,94102060.97,Multipurpose,2397.73,Operational,POINT (86.8522165 23.7873833),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
