breach_id,dam_id,dam_name,reservoir_id,river_name,state,district,latitude,longitude,crs,breach_type,failure_mode,breach_location,breach_elevation_m,initial_reservoir_level_m,initial_storage_m3,breach_width_m,breach_depth_m,breach_length_m,breach_side_slope,breach_formation_time_min,breach_formation_rate_m_per_min,failure_start_time,peak_outflow_m3s,time_to_peak_min,breach_outflow_volume_m3,downstream_initial_flow_m3s,dam_height_m,reservoir_area_m2,simulation_duration_hr,scenario_severity,trigger_condition,breach_geometry_wkt,data_source,data_status
IN-B026-013,D026,Kakki,R026,Pamba,Kerala,Pathanamthitta,9.37,76.92,EPSG:4326,Overtopping,Sudden,Central dam section,44.91,97.26,161842887.87,38.92,65.09,37.32,1.88,45.66,0.8523,2026-08-14 06:00:00,141429.84,23.83,122423245.09,117.04,110,1123927.27,31.8,Extreme,Structural Failure,"POLYGON((76.919 9.369,76.921 9.369,76.921 9.370999999999999,76.919 9.370999999999999,76.919 9.369))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B026-014,D026,Kakki,R026,Pamba,Kerala,Pathanamthitta,9.37,76.92,EPSG:4326,Piping,Progressive,Central dam section,63.96,104.18,210312989.84,28.94,46.04,47.25,1.57,72.19,0.4009,2026-08-15 06:00:00,85554.29,41.24,168897385.59,313.57,110,70834067.92,7.9,Low,Heavy Rainfall,"POLYGON((76.919 9.369,76.921 9.369,76.921 9.370999999999999,76.919 9.370999999999999,76.919 9.369))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-001,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Piping,Sudden,Central dam section,11.55,20.2,268324623.73,11.25,21.45,19.28,1.31,107.9,0.1043,2026-08-02 06:00:00,118854.22,57.2,216066471.6,168.34,33,67444155.26,18.5,Low,Heavy Rainfall,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-002,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Structural Failure,Progressive,Central dam section,18.15,28.53,424387639.34,10.0,14.85,19.37,0.79,137.5,0.0727,2026-08-03 06:00:00,129102.51,103.22,382058069.6,454.48,33,61019683.67,23.8,Medium,Overtopping,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-003,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Overtopping,Sudden,Central dam section,24.8,28.09,206722160.69,7.17,8.2,12.92,1.29,168.12,0.0426,2026-08-04 06:00:00,31747.81,73.83,179341455.99,305.28,33,67071385.69,35.0,High,Foundation Failure,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-004,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Piping,Progressive,Central dam section,10.07,17.06,37357573.71,4.0,22.93,25.62,1.84,128.6,0.0311,2026-08-05 06:00:00,10183.33,64.15,34998425.74,248.52,33,37658343.76,21.4,Extreme,Structural Failure,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-005,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Structural Failure,Sudden,Central dam section,11.18,24.31,414256590.06,5.06,21.82,25.25,1.6,106.59,0.0474,2026-08-06 06:00:00,165198.61,81.48,290649484.24,426.58,33,44017338.15,41.6,Low,Heavy Rainfall,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-006,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Overtopping,Progressive,Central dam section,21.51,28.05,159811205.77,13.68,11.49,24.18,1.62,83.09,0.1646,2026-08-07 06:00:00,93119.94,46.94,154777726.6,150.52,33,61467365.54,34.9,Medium,Overtopping,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-007,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Piping,Sudden,Central dam section,23.83,23.46,178674580.37,6.63,9.17,21.98,1.54,113.53,0.0584,2026-08-08 06:00:00,66620.63,77.32,158639177.36,446.84,33,29472194.06,6.3,High,Foundation Failure,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-008,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Structural Failure,Progressive,Central dam section,26.77,17.28,206595353.79,11.9,6.23,25.79,1.81,101.64,0.1171,2026-08-09 06:00:00,52657.76,77.82,153523291.02,373.98,33,78049891.9,6.1,Extreme,Structural Failure,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-009,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Overtopping,Sudden,Central dam section,10.92,19.76,341791181.49,5.85,22.08,16.03,1.99,39.0,0.15,2026-08-10 06:00:00,233527.09,19.55,318937604.27,90.66,33,3168516.91,29.7,Low,Heavy Rainfall,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-010,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Piping,Progressive,Central dam section,27.6,20.45,467526256.02,11.92,5.4,26.16,1.8,154.97,0.0769,2026-08-11 06:00:00,122406.04,104.18,431987434.66,360.18,33,6812655.46,26.5,Medium,Overtopping,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-011,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Structural Failure,Sudden,Central dam section,22.52,21.91,69969372.78,11.0,10.48,16.55,0.53,22.78,0.4828,2026-08-12 06:00:00,105064.37,16.0,47002115.57,480.78,33,34085767.06,27.1,High,Foundation Failure,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-012,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Overtopping,Progressive,Central dam section,10.88,24.78,260344099.37,4.0,22.12,10.87,1.05,144.42,0.0277,2026-08-13 06:00:00,62896.65,112.52,208178865.58,65.98,33,71612132.25,17.9,Extreme,Structural Failure,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-013,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Piping,Sudden,Central dam section,15.08,17.4,294853710.74,9.51,17.92,13.77,1.51,100.57,0.0945,2026-08-14 06:00:00,119840.88,58.82,257244042.81,58.4,33,54709561.9,37.0,Low,Heavy Rainfall,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B027-014,D027,Malampuzha,R027,Malampuzha,Kerala,Palakkad,10.83,76.69,EPSG:4326,Structural Failure,Progressive,Central dam section,20.03,29.29,116644332.94,13.21,12.97,11.13,0.78,99.76,0.1324,2026-08-15 06:00:00,51030.94,62.73,94399440.24,115.8,33,42842127.36,41.2,Medium,Overtopping,"POLYGON((76.689 10.829,76.691 10.829,76.691 10.831,76.689 10.831,76.689 10.829))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-001,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Structural Failure,Sudden,Central dam section,17.03,49.1,497389685.61,9.32,38.97,26.94,0.64,165.49,0.0563,2026-08-02 06:00:00,126040.91,91.7,413115593.43,375.04,56,47812959.09,26.7,Medium,Overtopping,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-002,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Overtopping,Progressive,Central dam section,36.75,41.34,203214082.31,14.88,19.25,38.69,1.28,159.6,0.0932,2026-08-03 06:00:00,55950.53,97.42,156054741.41,236.86,56,77549973.45,8.3,High,Foundation Failure,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-003,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Piping,Sudden,Central dam section,19.93,39.43,499148871.8,14.93,36.07,21.61,1.7,86.7,0.1722,2026-08-04 06:00:00,221055.73,41.71,416545193.5,291.61,56,59178606.26,9.5,Extreme,Structural Failure,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-004,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Structural Failure,Progressive,Central dam section,29.14,52.71,97900003.56,21.05,26.86,29.56,2.0,60.78,0.3463,2026-08-05 06:00:00,88806.67,37.06,78465949.27,306.31,56,41044347.47,6.0,Low,Heavy Rainfall,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-005,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Overtopping,Sudden,Central dam section,20.61,48.82,346187625.1,10.17,35.39,14.35,0.69,133.05,0.0764,2026-08-06 06:00:00,67864.6,67.06,339169061.1,441.35,56,52544642.92,28.6,Medium,Overtopping,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-006,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Piping,Progressive,Central dam section,27.91,39.27,393352775.34,23.15,28.09,24.74,1.15,116.18,0.1993,2026-08-07 06:00:00,131820.97,68.4,303875357.82,140.4,56,28298734.07,47.6,High,Foundation Failure,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-007,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Structural Failure,Sudden,Central dam section,36.99,50.27,290738623.71,7.27,19.01,37.14,0.53,40.89,0.1778,2026-08-08 06:00:00,244035.69,28.48,222893410.72,174.78,56,32578965.18,44.4,Extreme,Structural Failure,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-008,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Overtopping,Progressive,Central dam section,32.8,40.05,386769955.86,21.52,23.2,42.44,1.93,171.91,0.1252,2026-08-09 06:00:00,104109.13,84.07,306803445.12,77.36,56,67175673.46,38.3,Low,Heavy Rainfall,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-009,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Piping,Sudden,Central dam section,22.49,47.7,150637721.9,9.54,33.51,27.17,0.67,66.55,0.1434,2026-08-10 06:00:00,114843.64,46.47,132142576.11,329.18,56,16155121.3,7.6,Medium,Overtopping,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-010,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Structural Failure,Progressive,Central dam section,41.77,42.53,418838304.47,24.43,14.23,41.8,1.45,43.02,0.5679,2026-08-11 06:00:00,400771.14,35.77,392831539.63,432.1,56,32191476.13,42.9,High,Foundation Failure,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-011,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Overtopping,Sudden,Central dam section,43.56,44.15,42002266.09,10.42,12.44,26.33,0.67,163.2,0.0639,2026-08-12 06:00:00,10668.05,121.62,35550341.16,181.2,56,44929488.36,12.6,Extreme,Structural Failure,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-012,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Piping,Progressive,Central dam section,31.66,45.29,452679914.1,24.73,24.34,28.09,1.17,60.25,0.4105,2026-08-13 06:00:00,282150.11,33.83,331952641.16,413.52,56,70216740.35,33.7,Low,Heavy Rainfall,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-013,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Structural Failure,Sudden,Central dam section,27.45,47.92,326210063.52,21.04,28.55,36.69,1.86,39.84,0.528,2026-08-14 06:00:00,394454.8,24.48,303299221.67,163.73,56,19952203.06,42.0,Medium,Overtopping,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B028-014,D028,Maithon,R028,Barakar,Jharkhand,Dhanbad,23.82,86.77,EPSG:4326,Overtopping,Progressive,Central dam section,39.34,49.26,23556663.27,15.04,16.66,16.15,1.0,83.14,0.1809,2026-08-15 06:00:00,13576.06,38.52,15370748.03,225.33,56,25266029.85,19.8,High,Foundation Failure,"POLYGON((86.76899999999999 23.819,86.771 23.819,86.771 23.821,86.76899999999999 23.821,86.76899999999999 23.819))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-001,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Overtopping,Sudden,Central dam section,24.35,34.96,364898687.51,10.53,20.65,19.82,1.15,84.02,0.1253,2026-08-02 06:00:00,199906.16,36.02,314264162.59,498.74,45,52287401.27,28.1,High,Foundation Failure,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-002,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Piping,Progressive,Central dam section,30.6,27.91,298763330.17,11.88,14.4,31.37,1.64,97.53,0.1218,2026-08-03 06:00:00,112384.81,73.64,230619048.45,135.63,45,56427697.12,40.6,Extreme,Structural Failure,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-003,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Structural Failure,Sudden,Central dam section,14.53,31.63,31481987.56,15.43,30.47,19.08,0.62,135.11,0.1142,2026-08-04 06:00:00,11673.77,60.99,23889563.29,354.29,45,40173238.56,29.1,Low,Heavy Rainfall,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-004,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Overtopping,Progressive,Central dam section,26.79,35.52,259582086.74,13.19,18.21,23.16,1.55,110.86,0.119,2026-08-05 06:00:00,95973.85,75.76,170964624.15,295.82,45,57626323.59,20.1,Medium,Overtopping,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-005,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Piping,Sudden,Central dam section,29.3,30.07,50855881.62,5.56,15.7,23.57,0.95,137.42,0.0405,2026-08-06 06:00:00,11383.76,64.98,38246983.24,243.26,45,64755512.12,10.5,High,Foundation Failure,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-006,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Structural Failure,Progressive,Central dam section,17.99,40.28,366832412.72,5.74,27.01,9.32,1.0,82.87,0.0692,2026-08-07 06:00:00,205632.02,46.26,311424796.01,229.47,45,45822349.9,41.3,Extreme,Structural Failure,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-007,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Overtopping,Sudden,Central dam section,36.43,38.89,35687968.52,15.59,8.57,17.36,1.83,85.73,0.1819,2026-08-08 06:00:00,23962.65,37.14,24854078.21,406.26,45,44598421.33,12.7,Low,Heavy Rainfall,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-008,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Piping,Progressive,Central dam section,23.88,40.63,133172272.74,19.0,21.12,9.33,1.91,54.84,0.3464,2026-08-09 06:00:00,105709.31,34.08,105059383.48,413.4,45,1304360.6,21.9,Medium,Overtopping,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-009,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Structural Failure,Sudden,Central dam section,28.52,36.34,406496410.55,18.01,16.48,25.53,0.8,140.63,0.1281,2026-08-10 06:00:00,153633.75,56.54,277920962.99,309.76,45,34208226.03,28.9,High,Foundation Failure,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-010,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Overtopping,Progressive,Central dam section,24.94,37.17,231669403.1,12.58,20.06,12.55,1.25,66.6,0.1888,2026-08-11 06:00:00,91579.31,48.0,214861699.49,342.82,45,34048371.8,23.5,Extreme,Structural Failure,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-011,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Piping,Sudden,Central dam section,22.8,37.54,317883239.15,13.95,22.2,14.6,1.61,172.86,0.0807,2026-08-12 06:00:00,105265.78,122.12,212978602.89,480.19,45,41719331.56,40.9,Low,Heavy Rainfall,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-012,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Structural Failure,Progressive,Central dam section,15.16,31.69,37450433.66,14.66,29.84,25.61,0.92,96.15,0.1525,2026-08-13 06:00:00,9991.65,65.53,28157301.57,300.87,45,32191490.37,35.8,Medium,Overtopping,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-013,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Overtopping,Sudden,Central dam section,16.8,33.48,77711010.16,19.62,28.2,35.7,1.88,156.93,0.125,2026-08-14 06:00:00,23429.59,112.52,63444228.82,60.95,45,51516977.46,18.9,High,Foundation Failure,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B029-014,D029,Panchet,R029,Damodar,Jharkhand,Dhanbad,23.65,86.75,EPSG:4326,Piping,Progressive,Central dam section,20.38,31.86,52168558.16,19.03,24.62,15.99,0.83,140.86,0.1351,2026-08-15 06:00:00,10169.62,68.82,50831873.71,349.99,45,69244453.32,17.9,Extreme,Structural Failure,"POLYGON((86.749 23.648999999999997,86.751 23.648999999999997,86.751 23.651,86.749 23.651,86.749 23.648999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B030-001,D030,Tilaiya,R030,Barakar,Jharkhand,Koderma,24.36,85.56,EPSG:4326,Piping,Sudden,Central dam section,13.8,29.96,451501040.66,10.25,20.2,23.83,1.74,84.82,0.1208,2026-08-02 06:00:00,222692.01,74.05,310843621.91,126.76,34,67976879.7,30.5,Extreme,Structural Failure,"POLYGON((85.559 24.358999999999998,85.561 24.358999999999998,85.561 24.361,85.559 24.361,85.559 24.358999999999998))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B030-002,D030,Tilaiya,R030,Barakar,Jharkhand,Koderma,24.36,85.56,EPSG:4326,Structural Failure,Progressive,Central dam section,17.98,28.91,446632315.29,13.96,16.02,24.21,0.86,60.59,0.2304,2026-08-03 06:00:00,233280.84,40.16,300703194.71,318.4,34,8424530.62,28.5,Low,Heavy Rainfall,"POLYGON((85.559 24.358999999999998,85.561 24.358999999999998,85.561 24.361,85.559 24.361,85.559 24.358999999999998))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B030-003,D030,Tilaiya,R030,Barakar,Jharkhand,Koderma,24.36,85.56,EPSG:4326,Overtopping,Sudden,Central dam section,27.69,30.77,483821698.7,13.05,6.31,21.01,1.32,145.62,0.0896,2026-08-04 06:00:00,118080.59,130.33,473007727.39,251.74,34,55596017.09,47.3,Medium,Overtopping,"POLYGON((85.559 24.358999999999998,85.561 24.358999999999998,85.561 24.361,85.559 24.361,85.559 24.358999999999998))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
