river_id,river_name,river_basin,state,district,reach_id,latitude,longitude,crs,chainage_km,river_width_m,bankfull_width_m,left_bank_elevation_m,right_bank_elevation_m,bed_elevation_m,thalweg_elevation_m,mean_depth_m,maximum_depth_m,bed_slope,cross_section_area_m2,wetted_perimeter_m,manning_n,bank_material,flow_direction_deg,upstream_dam_id,cross_section_wkt,measurement_timestamp,data_source,data_status
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-04,25.593,85.13125,EPSG:4326,4.5,35.88,42.34,175.13,170.78,162.5,159.66,10.82,15.46,0.001873,464.6,66.8,0.043,Clay,74.0,D034,"LINESTRING(85.12625 25.591,85.13125 25.593,85.13624999999999 25.595)",2026-08-05 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-05,25.595,85.13375,EPSG:4326,6.0,82.34,97.16,169.19,175.33,163.65,161.59,5.32,7.61,0.001593,546.32,97.55,0.034,Sand,351.3,D034,"LINESTRING(85.12875000000001 25.593000000000004,85.13375 25.595000000000002,85.13875 25.597)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-06,25.597,85.13625,EPSG:4326,7.5,91.77,108.28,70.26,67.06,59.61,56.23,9.82,14.03,0.003692,945.46,119.83,0.03,Alluvium,73.47,D034,"LINESTRING(85.13125000000001 25.595000000000002,85.13625 25.597,85.14125 25.599)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-07,25.599,85.13875,EPSG:4326,9.0,170.5,201.19,90.32,89.38,85.65,82.26,5.65,8.06,0.002758,1173.34,186.63,0.041,Sand,14.04,D034,"LINESTRING(85.13375 25.597,85.13875 25.599,85.14375 25.601)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-08,25.601,85.14125,EPSG:4326,10.5,137.05,161.71,172.82,178.29,161.94,160.08,8.92,12.74,0.002871,1424.93,162.53,0.028,Gravel,90.87,D034,"LINESTRING(85.13625 25.599000000000004,85.14125 25.601000000000003,85.14625 25.603)",2026-08-09 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-09,25.603,85.14375,EPSG:4326,12.0,75.24,88.78,164.11,157.8,155.65,152.92,7.83,11.19,0.001227,678.75,97.62,0.026,Sand,21.74,D034,"LINESTRING(85.13875 25.601000000000003,85.14375 25.603,85.14874999999999 25.605)",2026-08-10 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-10,25.605,85.14625,EPSG:4326,13.5,148.31,175.0,164.0,166.27,156.73,156.01,5.59,7.99,0.002657,968.68,164.29,0.028,Gravel,55.16,D034,"LINESTRING(85.14125 25.603,85.14625 25.605,85.15124999999999 25.607)",2026-08-11 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-11,25.607,85.14875,EPSG:4326,15.0,90.3,106.56,184.25,190.35,171.67,169.31,10.45,14.93,0.000174,844.45,120.16,0.041,Gravel,189.2,D034,"LINESTRING(85.14375000000001 25.605000000000004,85.14875 25.607000000000003,85.15375 25.609)",2026-08-12 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-12,25.609,85.15125,EPSG:4326,16.5,86.79,102.42,193.06,188.96,182.44,180.61,8.72,12.46,0.001572,706.06,111.7,0.037,Gravel,11.43,D034,"LINESTRING(85.14625000000001 25.607000000000003,85.15125 25.609,85.15625 25.611)",2026-08-13 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-13,25.611,85.15375,EPSG:4326,18.0,178.66,210.82,166.46,170.68,157.62,156.36,7.08,10.11,0.001606,1344.46,198.87,0.032,Clay,226.85,D034,"LINESTRING(85.14875 25.609,85.15375 25.611,85.15875 25.613)",2026-08-14 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R31,Gandak,Gandak Basin,Bihar,Patna,IN-31-14,25.613,85.15625,EPSG:4326,19.5,71.29,84.12,179.08,178.11,166.49,164.13,10.46,14.94,0.003169,783.72,101.17,0.036,Clay,336.39,D034,"LINESTRING(85.15125 25.611000000000004,85.15625 25.613000000000003,85.16125 25.615000000000002)",2026-08-15 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-01,25.867,86.58375,EPSG:4326,0.0,167.69,197.87,78.25,74.65,67.14,65.27,9.09,12.98,0.003588,1834.39,193.65,0.032,Gravel,7.86,D035,"LINESTRING(86.57875 25.865,86.58375 25.866999999999997,86.58874999999999 25.868999999999996)",2026-08-02 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-02,25.869,86.58625,EPSG:4326,1.5,86.57,102.15,190.88,190.08,184.43,181.74,6.4,9.14,0.002156,503.66,104.85,0.042,Alluvium,59.15,D035,"LINESTRING(86.58125 25.867,86.58624999999999 25.869,86.59124999999999 25.871)",2026-08-03 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-03,25.871,86.58875,EPSG:4326,3.0,107.51,126.86,172.76,171.07,161.31,158.6,9.91,14.16,0.00285,941.54,135.84,0.04,Sand,358.94,D035,"LINESTRING(86.58375 25.869,86.58874999999999 25.871,86.59374999999999 25.872999999999998)",2026-08-04 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-04,25.873,86.59125,EPSG:4326,4.5,97.31,114.82,112.71,111.71,109.01,105.69,4.91,7.02,0.001084,524.55,111.35,0.044,Silt,229.91,D035,"LINESTRING(86.58624999999999 25.871,86.59124999999999 25.872999999999998,86.59624999999998 25.874999999999996)",2026-08-05 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-05,25.875,86.59375,EPSG:4326,6.0,117.39,138.52,129.75,133.57,118.37,114.72,10.53,15.04,0.000641,1552.02,147.46,0.037,Silt,166.34,D035,"LINESTRING(86.58875 25.873,86.59375 25.875,86.59875 25.877)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-06,25.877,86.59625,EPSG:4326,7.5,80.69,95.21,145.21,149.51,132.87,131.8,9.39,13.42,0.002051,879.32,107.52,0.043,Sand,140.98,D035,"LINESTRING(86.59125 25.875,86.59625 25.877,86.60125 25.878999999999998)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-07,25.879,86.59875,EPSG:4326,9.0,81.68,96.38,157.94,163.25,154.84,152.68,3.69,5.26,0.001722,296.56,92.21,0.028,Clay,232.82,D035,"LINESTRING(86.59375 25.877,86.59875 25.878999999999998,86.60374999999999 25.880999999999997)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-08,25.881,86.60125,EPSG:4326,10.5,43.44,51.25,145.92,149.66,133.21,131.36,10.19,14.56,0.003813,513.79,72.56,0.038,Silt,297.69,D035,"LINESTRING(86.59625 25.879,86.60125 25.881,86.60624999999999 25.883)",2026-08-09 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-09,25.883,86.60375,EPSG:4326,12.0,166.59,196.58,220.42,215.59,215.49,213.03,5.17,7.38,0.002027,914.47,181.36,0.026,Sand,46.2,D035,"LINESTRING(86.59875 25.881,86.60374999999999 25.883,86.60874999999999 25.884999999999998)",2026-08-10 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-10,25.885,86.60625,EPSG:4326,13.5,54.62,64.46,173.24,165.67,165.51,162.95,7.2,10.29,0.003728,471.97,75.21,0.028,Gravel,257.44,D035,"LINESTRING(86.60125 25.883,86.60624999999999 25.884999999999998,86.61124999999998 25.886999999999997)",2026-08-11 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-11,25.887,86.60875,EPSG:4326,15.0,30.0,35.4,157.38,158.28,153.57,149.67,5.4,7.71,0.000486,204.31,45.42,0.029,Sand,175.44,D035,"LINESTRING(86.60375 25.885,86.60875 25.887,86.61375 25.889)",2026-08-12 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-12,25.889,86.61125,EPSG:4326,16.5,169.74,200.29,212.71,207.68,201.8,199.3,9.39,13.41,0.003406,2010.86,196.56,0.041,Alluvium,5.43,D035,"LINESTRING(86.60625 25.887,86.61125 25.889,86.61625 25.891)",2026-08-13 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-13,25.891,86.61375,EPSG:4326,18.0,103.9,122.61,120.92,118.76,116.65,115.46,3.82,5.46,0.00018,451.95,114.83,0.035,Sand,37.85,D035,"LINESTRING(86.60875 25.889,86.61375 25.891,86.61874999999999 25.892999999999997)",2026-08-14 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R32,Kosi,Kosi Basin,Bihar,Saharsa,IN-32-14,25.893,86.61625,EPSG:4326,19.5,95.16,112.29,166.32,164.97,154.76,151.28,10.53,15.04,0.001276,1182.22,125.24,0.037,Sand,274.81,D035,"LINESTRING(86.61125 25.891000000000002,86.61625 25.893,86.62124999999999 25.895)",2026-08-15 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-01,26.717,88.38375,EPSG:4326,0.0,132.61,156.48,151.09,148.61,136.28,134.11,11.89,16.98,0.000841,1822.12,166.57,0.031,Alluvium,103.42,D036,"LINESTRING(88.37875000000001 26.715,88.38375 26.717,88.38875 26.718999999999998)",2026-08-02 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-02,26.719,88.38625,EPSG:4326,1.5,60.79,71.73,151.07,145.12,141.74,139.07,8.4,12.01,0.00201,507.67,84.8,0.027,Gravel,314.45,D036,"LINESTRING(88.38125000000001 26.717000000000002,88.38625 26.719,88.39125 26.721)",2026-08-03 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-03,26.721,88.38875,EPSG:4326,3.0,146.53,172.91,151.54,144.6,139.26,136.92,10.23,14.62,0.000562,1799.65,175.77,0.044,Sand,173.41,D036,"LINESTRING(88.38375 26.719,88.38875 26.721,88.39375 26.723)",2026-08-04 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-04,26.723,88.39125,EPSG:4326,4.5,73.14,86.31,195.9,197.33,182.22,181.27,10.24,14.63,0.00078,882.38,102.4,0.027,Alluvium,59.85,D036,"LINESTRING(88.38625 26.721,88.39125 26.723,88.39625 26.724999999999998)",2026-08-05 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-05,26.725,88.39375,EPSG:4326,6.0,146.82,173.25,163.74,166.15,152.85,150.32,9.4,13.43,0.000771,1357.81,173.68,0.033,Alluvium,93.16,D036,"LINESTRING(88.38875000000002 26.723000000000003,88.39375000000001 26.725,88.39875 26.727)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-06,26.727,88.39625,EPSG:4326,7.5,136.81,161.44,126.19,131.1,117.62,114.97,7.85,11.22,0.003687,1051.55,159.24,0.043,Gravel,31.88,D036,"LINESTRING(88.39125000000001 26.725,88.39625000000001 26.727,88.40125 26.729)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-07,26.729,88.39875,EPSG:4326,9.0,137.83,162.64,158.65,163.58,146.93,145.04,9.53,13.61,0.00244,1543.14,165.05,0.043,Gravel,331.62,D036,"LINESTRING(88.39375000000001 26.727,88.39875 26.729,88.40375 26.730999999999998)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-08,26.731,88.40125,EPSG:4326,10.5,151.08,178.27,181.73,182.06,170.98,170.46,7.89,11.27,0.001988,1120.13,173.61,0.029,Alluvium,121.78,D036,"LINESTRING(88.39625000000001 26.729000000000003,88.40125 26.731,88.40625 26.733)",2026-08-09 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-09,26.733,88.40375,EPSG:4326,12.0,85.34,100.71,182.86,179.98,171.24,170.13,8.91,12.73,0.000554,702.87,110.81,0.043,Alluvium,315.47,D036,"LINESTRING(88.39875 26.731,88.40375 26.733,88.40875 26.735)",2026-08-10 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-10,26.735,88.40625,EPSG:4326,13.5,127.61,150.58,142.29,133.07,135.94,134.26,5.62,8.03,0.001955,742.53,143.68,0.028,Clay,338.44,D036,"LINESTRING(88.40125 26.733,88.40625 26.735,88.41125 26.737)",2026-08-11 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-11,26.737,88.40875,EPSG:4326,15.0,160.84,189.79,159.97,154.94,155.27,151.33,6.05,8.64,0.003435,1145.31,178.12,0.039,Clay,344.0,D036,"LINESTRING(88.40375000000002 26.735000000000003,88.40875000000001 26.737000000000002,88.41375000000001 26.739)",2026-08-12 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-12,26.739,88.41125,EPSG:4326,16.5,140.85,166.2,172.65,166.35,165.55,163.2,6.62,9.45,0.003309,1042.96,159.75,0.045,Alluvium,282.95,D036,"LINESTRING(88.40625000000001 26.737000000000002,88.41125000000001 26.739,88.41625 26.741)",2026-08-13 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-13,26.741,88.41375,EPSG:4326,18.0,118.24,139.52,193.86,194.27,187.36,186.3,5.3,7.57,0.002633,557.37,133.37,0.043,Silt,208.74,D036,"LINESTRING(88.40875000000001 26.739,88.41375000000001 26.741,88.41875 26.743)",2026-08-14 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R33,Mahananda,Mahananda Basin,West Bengal,Siliguri,IN-33-14,26.743,88.41625,EPSG:4326,19.5,120.86,142.61,155.93,161.05,143.02,139.81,11.28,16.11,0.003254,1710.66,153.09,0.031,Clay,339.89,D036,"LINESTRING(88.41125000000001 26.741000000000003,88.41625 26.743000000000002,88.42125 26.745)",2026-08-15 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-01,26.507,88.70375,EPSG:4326,0.0,110.07,129.88,171.41,177.05,163.03,160.78,7.44,10.63,0.002336,978.31,131.32,0.032,Gravel,229.03,D037,"LINESTRING(88.69875 26.505,88.70375 26.506999999999998,88.70875 26.508999999999997)",2026-08-02 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-02,26.509,88.70625,EPSG:4326,1.5,81.24,95.87,144.54,141.18,132.13,128.45,11.26,16.09,0.003164,1051.45,113.43,0.034,Alluvium,81.83,D037,"LINESTRING(88.70125 26.507,88.70625 26.509,88.71124999999999 26.511)",2026-08-03 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-03,26.511,88.70875,EPSG:4326,3.0,101.46,119.72,82.83,85.36,73.81,70.91,8.35,11.92,0.001758,1003.66,125.31,0.027,Silt,311.12,D037,"LINESTRING(88.70375 26.509,88.70875 26.511,88.71374999999999 26.512999999999998)",2026-08-04 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-04,26.513,88.71125,EPSG:4326,4.5,123.99,146.3,134.96,140.36,131.27,129.65,3.72,5.32,0.001818,565.63,134.62,0.039,Gravel,79.95,D037,"LINESTRING(88.70625 26.511,88.71124999999999 26.512999999999998,88.71624999999999 26.514999999999997)",2026-08-05 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-05,26.515,88.71375,EPSG:4326,6.0,149.69,176.63,93.51,91.54,79.39,75.67,12.49,17.84,0.003132,2113.49,185.37,0.042,Alluvium,271.2,D037,"LINESTRING(88.70875000000001 26.513,88.71375 26.515,88.71875 26.517)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-06,26.517,88.71625,EPSG:4326,7.5,108.53,128.06,150.06,152.43,142.15,139.98,7.05,10.07,0.000234,731.73,128.67,0.036,Clay,217.48,D037,"LINESTRING(88.71125 26.515,88.71625 26.517,88.72125 26.519)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-07,26.519,88.71875,EPSG:4326,9.0,154.53,182.35,103.29,98.17,93.21,91.98,7.92,11.31,0.002045,1152.25,177.16,0.042,Gravel,10.71,D037,"LINESTRING(88.71375 26.517,88.71875 26.519,88.72375 26.520999999999997)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-08,26.521,88.72125,EPSG:4326,10.5,103.6,122.25,92.95,90.24,80.42,77.31,10.95,15.64,0.002452,1023.83,134.89,0.039,Silt,328.99,D037,"LINESTRING(88.71625 26.519000000000002,88.72125 26.521,88.72625 26.523)",2026-08-09 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-09,26.523,88.72375,EPSG:4326,12.0,92.13,108.71,123.18,125.38,116.38,115.57,5.33,7.61,0.001097,482.65,107.34,0.04,Gravel,323.06,D037,"LINESTRING(88.71875 26.521,88.72375 26.523,88.72874999999999 26.525)",2026-08-10 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-10,26.525,88.72625,EPSG:4326,13.5,103.12,121.68,190.82,187.72,175.85,172.95,12.51,17.87,0.003714,1574.79,138.86,0.034,Gravel,193.0,D037,"LINESTRING(88.72125 26.523,88.72625 26.525,88.73124999999999 26.526999999999997)",2026-08-11 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-11,26.527,88.72875,EPSG:4326,15.0,146.83,173.26,167.41,164.26,162.78,160.12,5.11,7.29,0.001118,674.36,161.42,0.042,Silt,318.23,D037,"LINESTRING(88.72375000000001 26.525000000000002,88.72875 26.527,88.73375 26.529)",2026-08-12 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-12,26.529,88.73125,EPSG:4326,16.5,62.65,73.93,125.15,128.36,118.48,114.53,7.43,10.62,0.000246,419.69,83.89,0.03,Clay,294.57,D037,"LINESTRING(88.72625000000001 26.527,88.73125 26.529,88.73625 26.531)",2026-08-13 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-13,26.531,88.73375,EPSG:4326,18.0,118.69,140.05,262.26,269.92,247.65,244.02,12.76,18.23,0.003233,1634.56,155.16,0.041,Alluvium,253.93,D037,"LINESTRING(88.72875 26.529,88.73375 26.531,88.73875 26.532999999999998)",2026-08-14 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R34,Teesta,Teesta Basin,West Bengal,Jalpaiguri,IN-34-14,26.533,88.73625,EPSG:4326,19.5,100.75,118.89,188.93,185.05,185.71,183.58,3.74,5.34,0.003256,324.14,111.44,0.029,Alluvium,86.9,D037,"LINESTRING(88.73125 26.531000000000002,88.73625 26.533,88.74125 26.535)",2026-08-15 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R35,Ravi,Indus Basin,Punjab,Pathankot,IN-35-01,32.417,75.63375,EPSG:4326,0.0,104.34,123.13,174.35,177.15,170.56,167.94,4.49,6.41,0.000216,556.65,117.17,0.043,Sand,187.78,D045,"LINESTRING(75.62875000000001 32.415,75.63375 32.417,75.63875 32.419000000000004)",2026-08-02 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R35,Ravi,Indus Basin,Punjab,Pathankot,IN-35-02,32.419,75.63625,EPSG:4326,1.5,78.72,92.88,208.37,214.95,202.7,199.81,5.99,8.56,0.003789,536.41,95.84,0.037,Alluvium,169.42,D045,"LINESTRING(75.63125000000001 32.416999999999994,75.63625 32.419,75.64125 32.421)",2026-08-03 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R35,Ravi,Indus Basin,Punjab,Pathankot,IN-35-03,32.421,75.63875,EPSG:4326,3.0,128.7,151.86,132.74,133.88,129.49,127.0,4.02,5.74,0.003362,633.32,140.18,0.03,Alluvium,311.68,D045,"LINESTRING(75.63375 32.419,75.63875 32.421,75.64375 32.423)",2026-08-04 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R35,Ravi,Indus Basin,Punjab,Pathankot,IN-35-04,32.423,75.64125,EPSG:4326,4.5,102.04,120.41,196.45,199.34,182.23,179.48,11.88,16.97,0.003636,1429.16,135.99,0.031,Silt,30.33,D045,"LINESTRING(75.63625 32.421,75.64125 32.423,75.64625 32.425000000000004)",2026-08-05 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R35,Ravi,Indus Basin,Punjab,Pathankot,IN-35-05,32.425,75.64375,EPSG:4326,6.0,38.51,45.44,163.45,162.74,156.15,152.73,7.51,10.72,0.002747,354.13,59.95,0.033,Silt,303.58,D045,"LINESTRING(75.63875000000002 32.422999999999995,75.64375000000001 32.425,75.64875 32.427)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R35,Ravi,Indus Basin,Punjab,Pathankot,IN-35-06,32.427,75.64625,EPSG:4326,7.5,85.61,101.02,142.55,146.08,139.2,138.09,3.12,4.46,0.003057,303.35,94.53,0.037,Sand,285.61,D045,"LINESTRING(75.64125000000001 32.425,75.64625000000001 32.427,75.65125 32.429)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R35,Ravi,Indus Basin,Punjab,Pathankot,IN-35-07,32.429,75.64875,EPSG:4326,9.0,141.02,166.41,152.7,156.81,148.35,146.44,4.38,6.26,0.003895,605.65,153.55,0.027,Gravel,310.48,D045,"LINESTRING(75.64375000000001 32.427,75.64875 32.429,75.65375 32.431000000000004)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R35,Ravi,Indus Basin,Punjab,Pathankot,IN-35-08,32.431,75.65125,EPSG:4326,10.5,89.17,105.22,216.26,216.92,203.32,201.66,10.22,14.6,0.002841,822.95,118.36,0.038,Alluvium,142.65,D045,"LINESTRING(75.64625000000001 32.428999999999995,75.65125 32.431,75.65625 32.433)",2026-08-09 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R35,Ravi,Indus Basin,Punjab,Pathankot,IN-35-09,32.433,75.65375,EPSG:4326,12.0,92.79,109.49,165.75,169.88,154.46,151.73,9.82,14.02,0.001444,874.49,120.84,0.039,Alluvium,301.54,D045,"LINESTRING(75.64875 32.431,75.65375 32.433,75.65875 32.435)",2026-08-10 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
