SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Gate-1 Discharge (cusec),Gate-2 Discharge (cusec),Gate-3 Discharge (cusec),Gate-4 Discharge (cusec),Gate-5 Discharge (cusec),Gate-6 Discharge (cusec),Gate-7 Discharge (cusec),Gate-8 Discharge (cusec),Gate-9 Discharge (cusec),Gate-10 Discharge (cusec),Gate-11 Discharge (cusec),Gate-12 Discharge (cusec),Gate-13 Discharge (cusec),Gate-14 Discharge (cusec),Gate-15 Discharge (cusec),Gate-16 Discharge (cusec),Gate-17 Discharge (cusec),Gate-18 Discharge (cusec),Gate-19 Discharge (cusec),Gate-20 Discharge (cusec),Gate-21 Discharge (cusec),Gate-22 Discharge (cusec),Gate-23 Discharge (cusec),Gate-24 Discharge (cusec),Gate-25 Discharge (cusec),Gate-26 Discharge (cusec),Gate-27 Discharge (cusec),Gate-28 Discharge (cusec),Gate-29 Discharge (cusec),Gate-30 Discharge (cusec),Gate-31 Discharge (cusec),Gate-32 Discharge (cusec),Gate-33 Discharge (cusec),Gate-34 Discharge (cusec),Gate-35 Discharge (cusec),Gate-36 Discharge (cusec),Gate-37 Discharge (cusec),Gate-38 Discharge (cusec),Gate-39 Discharge (cusec),Gate-40 Discharge (cusec),Gate-41 Discharge (cusec),Gate-42 Discharge (cusec),Gate-43 Discharge (cusec),Gate-44 Discharge (cusec),Gate-45 Discharge (cusec),Gate-46 Discharge (cusec),Gate-47 Discharge (cusec),Gate-48 Discharge (cusec),Gate-49 Discharge (cusec),Gate-50 Discharge (cusec)
2553,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,30-08-2024 19:00,2223.06,2254.84,2223.06,2223.06,2223.06,2223.06,2223.06,2223.06,2223.06,2223.06,2223.06,2223.06,2223.06,2223.06,2223.06,2223.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2554,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,30-08-2024 20:00,2219.53,2250.96,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2555,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,30-08-2024 21:00,2221.29,2253.08,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2556,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,30-08-2024 22:00,2221.29,2253.08,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,2221.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2557,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,30-08-2024 23:00,2219.53,2250.96,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2558,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 00:00,2219.53,2250.96,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2559,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 01:00,2219.53,2250.96,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,2219.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2560,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 03:00,2217.41,2249.19,2217.41,2217.41,2217.41,2217.41,2217.41,2217.41,2217.41,2217.41,2217.41,2217.41,2217.41,2217.41,2217.41,2217.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2561,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 04:00,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2562,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 05:00,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2563,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 06:00,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2564,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 07:00,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2565,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 08:00,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,1579.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2566,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 09:00,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,1577.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2567,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 11:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2568,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 12:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2569,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 13:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2570,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 14:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2571,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 15:00,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2572,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 16:00,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2573,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 18:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2574,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 19:00,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2575,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 20:00,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2576,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 21:00,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2577,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 22:00,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,1258.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2578,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,31-08-2024 23:00,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2579,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 00:00,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,1257.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2580,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 02:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2581,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 03:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2582,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 04:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2583,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 05:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2584,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 06:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2585,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 07:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2586,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 08:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2587,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 10:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2588,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 11:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2589,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 12:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2590,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 13:00,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,1256.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2591,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 14:00,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2592,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 15:00,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2593,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 16:00,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,1254.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2594,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 18:00,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2595,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 19:00,1255.79,929.13,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,1255.79,929.13,929.13,1255.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2596,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 20:00,930.19,930.19,930.19,930.19,930.19,930.19,930.19,930.19,930.19,930.19,930.19,930.19,930.19,930.19,930.19,930.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2597,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 21:00,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2598,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 22:00,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2599,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,01-09-2024 23:00,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2600,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 00:00,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2601,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 02:00,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2602,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 03:00,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2603,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 04:00,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2604,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 05:00,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2605,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 06:00,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2606,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 09:00,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2607,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 10:00,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,929.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2608,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 11:00,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2609,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 12:00,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2610,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 13:00,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,927.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
2611,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,02-09-2024 14:00,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,928.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
